Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
9.7596e-02 9.1847e-01 1.4996e-03 1.4242e-02 2.4515e-04 1.3341e+00 1.8543e-03 1.4617e-02 2.3808e-04 3.2445e-03 9.8299e-02 1.0000e+00
9.9090e-02 7.6897e-01 1.4293e-03 1.7391e-02 2.4917e-04 1.1309e+00 1.7708e-03 1.4953e-02 2.3896e-04 3.4027e-03 9.9907e-02 1.0000e+00
1.0058e-01 6.8441e-01 1.3622e-03 1.4309e-02 2.3667e-04 9.7771e-01 1.6635e-03 1.4700e-02 2.3115e-04 3.5093e-03 1.0127e-01 1.0000e+00
1.0208e-01 5.5962e-01 1.1834e-03 1.4501e-02 2.1714e-04 8.3584e-01 1.4695e-03 1.3591e-02 2.0874e-04 3.2316e-03 1.0281e-01 1.0000e+00
1.0357e-01 4.7153e-01 1.1357e-03 1.5172e-02 2.2279e-04 7.0142e-01 1.4017e-03 1.5534e-02 2.1458e-04 3.3793e-03 1.0435e-01 1.0000e+00
1.0506e-01 4.2246e-01 1.0354e-03 1.4733e-02 2.0281e-04 5.9246e-01 1.2430e-03 1.5100e-02 2.0279e-04 3.3550e-03 1.0576e-01 1.0000e+00
1.0656e-01 3.5221e-01 9.5496e-04 1.4752e-02 1.9979e-04 5.2494e-01 1.1778e-03 1.3676e-02 1.9447e-04 3.2333e-03 1.0731e-01 1.0000e+00
1.0805e-01 3.0899e-01 9.0336e-04 1.5796e-02 1.9618e-04 4.5162e-01 1.0964e-03 1.4300e-02 1.9238e-04 3.3011e-03 1.0881e-01 1.0000e+00
1.0954e-01 2.7512e-01 8.5303e-04 1.5516e-02 1.9006e-04 3.9655e-01 1.0295e-03 1.5101e-02 1.8704e-04 3.3249e-03 1.1026e-01 1.0000e+00
1.1104e-01 2.4042e-01 8.0897e-04 1.5471e-02 1.8951e-04 3.5635e-01 9.8132e-04 1.4143e-02 1.8459e-04 3.2279e-03 1.1174e-01 1.0000e+00
1.1253e-01 2.1914e-01 7.4428e-04 1.4842e-02 1.7766e-04 3.1448e-01 8.8986e-04 1.5998e-02 1.7697e-04 3.1858e-03 1.1329e-01 1.0000e+00
1.1403e-01 2.0241e-01 7.5459e-04 1.5179e-02 1.8384e-04 2.8918e-01 8.9552e-04 1.5277e-02 1.8303e-04 3.3347e-03 1.1472e-01 1.0000e+00
1.1552e-01 1.8986e-01 6.9382e-04 1.4152e-02 1.7158e-04 2.7736e-01 8.3485e-04 1.4894e-02 1.7189e-04 3.1008e-03 1.1621e-01 1.0000e+00
1.1701e-01 1.8183e-01 6.9242e-04 1.4861e-02 1.7262e-04 2.6252e-01 8.1895e-04 1.4728e-02 1.7131e-04 3.1604e-03 1.1781e-01 1.0000e+00
1.1851e-01 1.7568e-01 6.9901e-04 1.4689e-02 1.7710e-04 2.4780e-01 8.2447e-04 1.5536e-02 1.7493e-04 3.3052e-03 1.1919e-01 1.0000e+00
1.2000e-01 1.7359e-01 6.4938e-04 1.5740e-02 1.6794e-04 2.4582e-01 7.6588e-04 1.5674e-02 1.6657e-04 3.0169e-03 1.2073e-01 1.0000e+00
