Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
5.4282e-02 3.0796e-01 2.7175e-03 1.7229e-02 5.9433e-04 5.1739e-01 3.3902e-03 1.9637e-02 5.8721e-04 4.0467e-03 5.5083e-02 1.0000e+00
5.5776e-02 3.3291e-01 3.1591e-03 1.9580e-02 7.0295e-04 5.9636e-01 4.1488e-03 1.8395e-02 6.7240e-04 4.2813e-03 5.6593e-02 1.0000e+00
5.7269e-02 3.6912e-01 3.1354e-03 2.1763e-02 6.8855e-04 6.2919e-01 3.9657e-03 2.0431e-02 6.4047e-04 4.1519e-03 5.7960e-02 1.0000e+00
5.8763e-02 4.0348e-01 2.9285e-03 1.4590e-02 6.0294e-04 7.4894e-01 3.8671e-03 1.6253e-02 5.7528e-04 3.9247e-03 5.9519e-02 1.0000e+00
6.0256e-02 4.6758e-01 3.6576e-03 1.8800e-02 7.2148e-04 8.9085e-01 4.8948e-03 1.8925e-02 7.1460e-04 4.1220e-03 6.0992e-02 1.0000e+00
6.1750e-02 5.1404e-01 3.4103e-03 1.9397e-02 6.7247e-04 9.6067e-01 4.5368e-03 1.6826e-02 6.4158e-04 3.9386e-03 6.2451e-02 1.0000e+00
6.3244e-02 6.5248e-01 3.4979e-03 1.8032e-02 6.3882e-04 1.1888e+00 4.6262e-03 1.4915e-02 6.0831e-04 3.9129e-03 6.3983e-02 1.0000e+00
6.4737e-02 8.2502e-01 4.5901e-03 1.7812e-02 7.9634e-04 1.4599e+00 5.9997e-03 1.4068e-02 7.4510e-04 3.9934e-03 6.5486e-02 1.0000e+00
6.6231e-02 9.3075e-01 4.2261e-03 1.3215e-02 7.1241e-04 1.6988e+00 5.5973e-03 1.5398e-02 6.8167e-04 3.9400e-03 6.6894e-02 1.0000e+00
6.7724e-02 1.1738e+00 4.5750e-03 1.2554e-02 7.3366e-04 2.1648e+00 6.1016e-03 1.6063e-02 6.9910e-04 3.7108e-03 6.8459e-02 1.0000e+00
6.9218e-02 1.4011e+00 5.6887e-03 1.3872e-02 8.8956e-04 2.5966e+00 7.6210e-03 1.4129e-02 8.4167e-04 3.9408e-03 7.0011e-02 1.0000e+00
7.0712e-02 1.5743e+00 5.3860e-03 1.2937e-02 8.3170e-04 2.9152e+00 7.2199e-03 8.3130e-03 7.6222e-04 3.8396e-03 7.1385e-02 1.0000e+00
7.2205e-02 1.8343e+00 5.5007e-03 1.3310e-02 8.3657e-04 3.4028e+00 7.3981e-03 1.0289e-02 7.7476e-04 3.6795e-03 7.2975e-02 1.0000e+00
7.3699e-02 2.0750e+00 6.8060e-03 1.0298e-02 1.0037e-03 3.8215e+00 9.1086e-03 4.6558e-03 9.1989e-04 3.9555e-03 7.4430e-02 1.0000e+00
7.5192e-02 2.1904e+00 6.0618e-03 9.2696e-03 8.9315e-04 4.0871e+00 8.1678e-03 7.9918e-03 8.3257e-04 3.6381e-03 7.5857e-02 1.0000e+00
7.6686e-02 2.4303e+00 6.0663e-03 4.0318e-03 8.6754e-04 4.4675e+00 8.1342e-03 -1.6806e-03 7.9008e-04 3.6702e-03 7.7472e-02 1.0000e+00
7.8179e-02 2.4593e+00 7.4867e-03 1.1608e-02 1.0979e-03 4.5665e+00 1.0078e-02 -2.5589e-04 9.8045e-04 3.7939e-03 7.8897e-02 1.0000e+00
7.9673e-02 2.4781e+00 6.0845e-03 1.8501e-03 8.7311e-04 4.6403e+00 8.2210e-03 8.6582e-03 8.2506e-04 3.5689e-03 8.0394e-02 1.0000e+00
8.1167e-02 2.4782e+00 5.9548e-03 5.4848e-03 8.5053e-04 4.5710e+00 7.9903e-03 7.5231e-03 8.0900e-04 3.6611e-03 8.1952e-02 1.0000e+00
8.2660e-02 2.3996e+00 7.3646e-03 1.2520e-02 1.0876e-03 4.4624e+00 9.9267e-03 3.6960e-03 9.8902e-04 3.7377e-03 8.3362e-02 1.0000e+00
8.4154e-02 2.2973e+00 5.5447e-03 8.3497e-03 8.0760e-04 4.2266e+00 7.4288e-03 3.4954e-03 7.4237e-04 3.4944e-03 8.4859e-02 1.0000e+00
8.5647e-02 2.1065e+00 5.3470e-03 5.8717e-03 7.7555e-04 3.8801e+00 7.1648e-03 5.5732e-03 7.1649e-04 3.5611e-03 8.6410e-02 1.0000e+00
8.7141e-02 1.9463e+00 6.6231e-03 1.0188e-02 9.8551e-04 3.5957e+00 8.8884e-03 1.0235e-02 9.1507e-04 3.6524e-03 8.7868e-02 1.0000e+00
8.8635e-02 1.7876e+00 4.7118e-03 9.5895e-03 7.0735e-04 3.3300e+00 6.3445e-03 6.2685e-03 6.5586e-04 3.5052e-03 8.9314e-02 1.0000e+00
9.0128e-02 1.5657e+00 4.5196e-03 9.7292e-03 6.8408e-04 2.8773e+00 6.0355e-03 8.7261e-03 6.3950e-04 3.4079e-03 9.0897e-02 1.0000e+00
9.1622e-02 1.4185e+00 5.5448e-03 1.3519e-02 8.6395e-04 2.6239e+00 7.4282e-03 6.2406e-03 7.9136e-04 3.6127e-03 9.2376e-02 1.0000e+00
9.3115e-02 1.2280e+00 3.7312e-03 7.6272e-03 5.8338e-04 2.2698e+00 4.9864e-03 9.5222e-03 5.4853e-04 3.4176e-03 9.3810e-02 1.0000e+00
9.4609e-02 1.0254e+00 3.8089e-03 9.8312e-03 6.1272e-04 1.9188e+00 5.1078e-03 1.1394e-02 5.8211e-04 3.4095e-03 9.5401e-02 1.0000e+00
9.6103e-02 9.2143e-01 4.1859e-03 1.1765e-02 6.9068e-04 1.7251e+00 5.6268e-03 1.2247e-02 6.5322e-04 3.6145e-03 9.6782e-02 1.0000e+00
9.7596e-02 7.7843e-01 2.9218e-03 1.2304e-02 4.9985e-04 1.4498e+00 3.9036e-03 1.1991e-02 4.7931e-04 3.2445e-03 9.8299e-02 1.0000e+00
9.9090e-02 6.4988e-01 3.0262e-03 1.5414e-02 5.4899e-04 1.2092e+00 4.0398e-03 1.1708e-02 5.1528e-04 3.4027e-03 9.9907e-02 1.0000e+00
1.0058e-01 5.7485e-01 3.2377e-03 1.1059e-02 5.8657e-04 1.0850e+00 4.3239e-03 1.3955e-02 5.6848e-04 3.5093e-03 1.0127e-01 1.0000e+00
1.0208e-01 4.8316e-01 2.2994e-03 1.2649e-02 4.3737e-04 9.0105e-01 3.0390e-03 1.0888e-02 4.1611e-04 3.2316e-03 1.0281e-01 1.0000e+00
1.0357e-01 4.0318e-01 2.3525e-03 1.3846e-02 4.7843e-04 7.4563e-01 3.1009e-03 1.3188e-02 4.6058e-04 3.3793e-03 1.0435e-01 1.0000e+00
1.0506e-01 3.5249e-01 2.4883e-03 1.2185e-02 5.0857e-04 6.5033e-01 3.2603e-03 1.4709e-02 5.1243e-04 3.3550e-03 1.0576e-01 1.0000e+00
1.0656e-01 3.0408e-01 1.8765e-03 1.4311e-02 4.0889e-04 5.6592e-01 2.4616e-03 1.2201e-02 3.8893e-04 3.2333e-03 1.0731e-01 1.0000e+00
1.0805e-01 2.6797e-01 1.9452e-03 1.4543e-02 4.3224e-04 4.7567e-01 2.4960e-03 1.2295e-02 4.3042e-04 3.3011e-03 1.0881e-01 1.0000e+00
1.0954e-01 2.3631e-01 1.9655e-03 1.4513e-02 4.5740e-04 4.3998e-01 2.5551e-03 1.4809e-02 4.4558e-04 3.3249e-03 1.1026e-01 1.0000e+00
1.1104e-01 2.1432e-01 1.6110e-03 1.5972e-02 3.9173e-04 3.8561e-01 2.0574e-03 1.3724e-02 3.7750e-04 3.2279e-03 1.1174e-01 1.0000e+00
1.1253e-01 1.8300e-01 1.6311e-03 1.4352e-02 4.0740e-04 3.4286e-01 2.1021e-03 1.4753e-02 4.0080e-04 3.1858e-03 1.1329e-01 1.0000e+00
1.1403e-01 1.7251e-01 1.6543e-03 1.4871e-02 4.2226e-04 3.1219e-01 2.0894e-03 1.5118e-02 4.1890e-04 3.3347e-03 1.1472e-01 1.0000e+00
1.1552e-01 1.6756e-01 1.4346e-03 1.2355e-02 3.6323e-04 3.1073e-01 1.8453e-03 1.4823e-02 3.6410e-04 3.1008e-03 1.1621e-01 1.0000e+00
1.1701e-01 1.6482e-01 1.5068e-03 1.4835e-02 3.8698e-04 2.8821e-01 1.8644e-03 1.4383e-02 3.8002e-04 3.1604e-03 1.1781e-01 1.0000e+00
1.1851e-01 1.5935e-01 1.5975e-03 1.4379e-02 4.1511e-04 2.7559e-01 1.9981e-03 1.5259e-02 4.0363e-04 3.3052e-03 1.1919e-01 1.0000e+00
1.2000e-01 1.5127e-01 1.3453e-03 1.6635e-02 3.6700e-04 2.6427e-01 1.6880e-03 1.5489e-02 3.5981e-04 3.0169e-03 1.2073e-01 1.0000e+00
