Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
2.3543e-02 6.4604e-02 1.5935e-03 7.1187e-02 1.1961e-03 7.6571e-02 1.6218e-03 7.3149e-02 1.1971e-03 1.0522e-03 2.4185e-02 1.0000e+00
2.4796e-02 6.6527e-02 1.5163e-03 6.2912e-02 1.2203e-03 7.1866e-02 1.5236e-03 5.8204e-02 1.2072e-03 1.0223e-03 2.5446e-02 1.0000e+00
2.6048e-02 4.9549e-02 1.5546e-03 5.7710e-02 1.1991e-03 5.5090e-02 1.5736e-03 5.1838e-02 1.1826e-03 1.0754e-03 2.6675e-02 1.0000e+00
2.7301e-02 5.2090e-02 1.6656e-03 4.5112e-02 1.2614e-03 5.9120e-02 1.6865e-03 4.8770e-02 1.2703e-03 1.2314e-03 2.7918e-02 1.0000e+00
2.8554e-02 5.1773e-02 1.6336e-03 4.8422e-02 1.2575e-03 5.4919e-02 1.6447e-03 4.6979e-02 1.2525e-03 1.3333e-03 2.9147e-02 1.0000e+00
2.9806e-02 4.2161e-02 1.6568e-03 4.0702e-02 1.2824e-03 5.1095e-02 1.6902e-03 4.1019e-02 1.2808e-03 1.4694e-03 3.0438e-02 1.0000e+00
3.1059e-02 4.5488e-02 1.6682e-03 3.7034e-02 1.2490e-03 6.0597e-02 1.7288e-03 3.9223e-02 1.2531e-03 1.4614e-03 3.1680e-02 1.0000e+00
3.2312e-02 4.7370e-02 1.6225e-03 3.5141e-02 1.2465e-03 5.7677e-02 1.6658e-03 3.5128e-02 1.2447e-03 1.5279e-03 3.2935e-02 1.0000e+00
3.3565e-02 3.4167e-02 1.6017e-03 2.7692e-02 1.2519e-03 4.9602e-02 1.6698e-03 3.3013e-02 1.2673e-03 1.5410e-03 3.4186e-02 1.0000e+00
3.4817e-02 3.7726e-02 1.5811e-03 2.8541e-02 1.2651e-03 5.4526e-02 1.6537e-03 2.6469e-02 1.2584e-03 1.5755e-03 3.5423e-02 1.0000e+00
3.6070e-02 4.9549e-02 1.6023e-03 2.6941e-02 1.3046e-03 6.1720e-02 1.6563e-03 2.6343e-02 1.3002e-03 1.5904e-03 3.6683e-02 1.0000e+00
3.7323e-02 3.9234e-02 1.7098e-03 2.2539e-02 1.3499e-03 5.2817e-02 1.7778e-03 2.3552e-02 1.3539e-03 1.9506e-03 3.7900e-02 1.0000e+00
3.8575e-02 4.5386e-02 1.8598e-03 3.3673e-02 1.3277e-03 4.0035e-02 1.8228e-03 3.2604e-02 1.3199e-03 2.2738e-03 3.9186e-02 1.0000e+00
3.9828e-02 4.0458e-02 1.8542e-03 2.4186e-02 1.4356e-03 3.9754e-02 1.8383e-03 2.1054e-02 1.4223e-03 2.6458e-03 4.0408e-02 1.0000e+00
4.1081e-02 3.7369e-02 1.4798e-03 2.4916e-02 1.2293e-03 5.0937e-02 1.5773e-03 2.3310e-02 1.2197e-03 3.1056e-03 4.1723e-02 1.0000e+00
4.2333e-02 3.0541e-02 1.7138e-03 1.7284e-02 1.2830e-03 4.2602e-02 1.8316e-03 1.8155e-02 1.2851e-03 3.6859e-03 4.2967e-02 1.0000e+00
4.3586e-02 3.7468e-02 1.2814e-03 1.6574e-02 9.2582e-04 4.2997e-02 1.2916e-03 1.7667e-02 9.3157e-04 4.2071e-03 4.4124e-02 1.0000e+00
4.4839e-02 3.3758e-02 8.9541e-04 1.7945e-02 4.8118e-04 3.9697e-02 9.2261e-04 1.8011e-02 4.7533e-04 4.6567e-03 4.5528e-02 1.0000e+00
4.6091e-02 3.1701e-02 8.2007e-04 1.3984e-02 4.7004e-04 4.0109e-02 8.5492e-04 1.3506e-02 4.6230e-04 5.3431e-03 4.6669e-02 1.0000e+00
4.7344e-02 3.4657e-02 7.7537e-04 1.1369e-02 4.2925e-04 3.5770e-02 7.7664e-04 1.0552e-02 4.2645e-04 4.4852e-03 4.7932e-02 1.0000e+00
4.8597e-02 3.4842e-02 7.5849e-04 1.1900e-02 4.1276e-04 3.5051e-02 7.5548e-04 1.1757e-02 4.1049e-04 4.6754e-03 4.9324e-02 1.0000e+00
4.9849e-02 2.9139e-02 7.8058e-04 1.0765e-02 4.3969e-04 3.4709e-02 8.0635e-04 1.1453e-02 4.4074e-04 4.8271e-03 5.0477e-02 1.0000e+00
5.1102e-02 3.5331e-02 7.3992e-04 1.0303e-02 4.0240e-04 4.2472e-02 7.7124e-04 9.4902e-03 3.9845e-04 4.6196e-03 5.1779e-02 1.0000e+00
5.2355e-02 3.7614e-02 7.2617e-04 8.6081e-03 4.0281e-04 4.2786e-02 7.4336e-04 8.8761e-03 4.0332e-04 4.7966e-03 5.2970e-02 1.0000e+00
5.3608e-02 4.0052e-02 7.5282e-04 8.1189e-03 3.9573e-04 3.8431e-02 7.3520e-04 8.0032e-03 3.9384e-04 4.4619e-03 5.4180e-02 1.0000e+00
5.4860e-02 4.0671e-02 7.4469e-04 7.3833e-03 3.8038e-04 4.7817e-02 7.6806e-04 8.0855e-03 3.8385e-04 4.5663e-03 5.5504e-02 1.0000e+00
5.6113e-02 4.0464e-02 7.1875e-04 8.6557e-03 3.6504e-04 4.5826e-02 7.3423e-04 8.0445e-03 3.6194e-04 4.5399e-03 5.6719e-02 1.0000e+00
5.7366e-02 4.4701e-02 7.3546e-04 5.4238e-03 3.7856e-04 5.2092e-02 7.6369e-04 5.5959e-03 3.7970e-04 4.3663e-03 5.7993e-02 1.0000e+00
5.8618e-02 5.7910e-02 7.6251e-04 6.2895e-03 3.3972e-04 6.1028e-02 7.6338e-04 7.9876e-03 3.4542e-04 4.4390e-03 5.9273e-02 1.0000e+00
5.9871e-02 6.8285e-02 7.6938e-04 5.9749e-03 3.4876e-04 7.1191e-02 7.7150e-04 6.2199e-03 3.5089e-04 4.4393e-03 6.0516e-02 1.0000e+00
6.1124e-02 7.5682e-02 8.1559e-04 6.4180e-03 3.2626e-04 8.2688e-02 8.3195e-04 6.1407e-03 3.2464e-04 4.4400e-03 6.1705e-02 1.0000e+00
6.2376e-02 9.0063e-02 8.1480e-04 4.8760e-03 3.5059e-04 9.1329e-02 8.1064e-04 4.8439e-03 3.4985e-04 4.2337e-03 6.2973e-02 1.0000e+00
6.3629e-02 9.8648e-02 8.4841e-04 5.9444e-03 3.3657e-04 1.1788e-01 9.0147e-04 5.6172e-03 3.3428e-04 4.3686e-03 6.4235e-02 1.0000e+00
6.4882e-02 1.1764e-01 8.9928e-04 2.8146e-03 3.4836e-04 1.2264e-01 9.0387e-04 3.5027e-03 3.5028e-04 4.1517e-03 6.5470e-02 1.0000e+00
6.6134e-02 1.2951e-01 9.0261e-04 3.8477e-03 3.4764e-04 1.3590e-01 9.0978e-04 2.6205e-03 3.4457e-04 4.1522e-03 6.6830e-02 1.0000e+00
6.7387e-02 1.4051e-01 9.6737e-04 3.5991e-03 3.4445e-04 1.5491e-01 9.9567e-04 3.5477e-03 3.4495e-04 4.4424e-03 6.7985e-02 1.0000e+00
6.8640e-02 1.3652e-01 8.4882e-04 2.8100e-03 3.1960e-04 1.4888e-01 8.7019e-04 3.4762e-03 3.2031e-04 3.8968e-03 6.9279e-02 1.0000e+00
6.9892e-02 1.2926e-01 9.5419e-04 1.8530e-03 3.3788e-04 1.3982e-01 9.7353e-04 1.0713e-03 3.3186e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.2961e-01 8.6940e-04 3.9257e-03 3.3037e-04 1.3234e-01 8.6554e-04 4.1783e-03 3.3017e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.1997e-01 8.2661e-04 2.5929e-03 3.1893e-04 1.2286e-01 8.2894e-04 1.9545e-03 3.1529e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.0913e-01 8.2984e-04 1.6356e-03 3.2701e-04 1.1545e-01 8.3760e-04 1.0392e-03 3.2298e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 9.3299e-02 7.3342e-04 2.5775e-03 3.2950e-04 1.0237e-01 7.5838e-04 2.5226e-03 3.2820e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 8.7840e-02 7.5333e-04 2.8163e-03 2.9591e-04 8.9317e-02 7.4673e-04 2.6664e-03 2.9237e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 7.3482e-02 6.9919e-04 2.6141e-03 3.0672e-04 7.0884e-02 6.8616e-04 2.8048e-03 3.0780e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 6.1562e-02 6.6116e-04 8.8758e-04 3.0745e-04 6.4891e-02 6.6489e-04 5.3567e-04 3.0550e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 4.6687e-02 6.2157e-04 2.5370e-03 2.9711e-04 4.9812e-02 6.2618e-04 1.6026e-03 2.9461e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 4.0378e-02 5.9347e-04 1.7285e-03 3.0304e-04 4.1134e-02 5.9074e-04 1.7680e-03 3.0261e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 3.9859e-02 5.7727e-04 2.0055e-03 3.0101e-04 4.0295e-02 5.7674e-04 1.9918e-03 2.9964e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 2.9767e-02 5.2477e-04 1.4877e-03 2.7955e-04 3.2998e-02 5.3252e-04 1.9684e-03 2.8074e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.8431e-02 5.4037e-04 -1.9402e-04 3.0823e-04 2.6918e-02 5.3034e-04 -1.1937e-04 3.0653e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 2.2522e-02 4.9438e-04 1.3413e-03 2.8927e-04 2.3312e-02 4.8898e-04 1.4932e-03 2.8976e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 1.7413e-02 4.6243e-04 1.0583e-03 2.8789e-04 1.9558e-02 4.7163e-04 1.2887e-03 2.8883e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.5427e-02 4.8735e-04 3.0578e-03 2.8118e-04 1.3933e-02 4.7842e-04 2.8578e-03 2.7850e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 1.3509e-02 4.6703e-04 2.4264e-03 2.8089e-04 1.4365e-02 4.6531e-04 1.8489e-03 2.7809e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 1.0759e-02 4.5840e-04 1.7024e-03 2.7522e-04 1.1445e-02 4.5653e-04 1.8208e-03 2.7520e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 6.4239e-03 4.7515e-04 1.1080e-03 2.9192e-04 9.0991e-03 4.8609e-04 1.5143e-03 2.9393e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 6.5046e-03 4.3168e-04 1.1529e-03 2.7116e-04 9.0221e-03 4.3874e-04 1.5028e-03 2.7178e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 6.0526e-03 4.4630e-04 1.0190e-03 2.7857e-04 8.3598e-03 4.5036e-04 1.0224e-03 2.7849e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 1.0286e-02 4.3463e-04 2.3573e-04 2.8599e-04 1.0387e-02 4.3155e-04 1.1025e-03 2.8836e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 1.0554e-02 4.4371e-04 3.0428e-04 2.7509e-04 1.2029e-02 4.4829e-04 1.1296e-03 2.7693e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 8.8447e-03 4.2633e-04 9.3495e-04 2.7874e-04 9.0499e-03 4.2403e-04 1.3685e-03 2.7991e-04 3.5747e-03 9.9303e-02 1.0000e+00
9.9957e-02 9.3582e-03 4.4428e-04 7.0452e-04 2.7375e-04 8.8009e-03 4.4081e-04 9.7650e-04 2.7444e-04 3.4896e-03 1.0062e-01 1.0000e+00
1.0121e-01 7.6383e-03 4.3294e-04 1.8819e-03 2.6364e-04 9.3858e-03 4.4020e-04 1.5836e-03 2.6182e-04 3.7699e-03 1.0183e-01 1.0000e+00
1.0246e-01 8.6539e-03 4.1503e-04 2.2079e-03 2.5657e-04 1.0482e-02 4.2131e-04 2.6758e-03 2.5762e-04 3.3991e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.1951e-02 4.2906e-04 1.2768e-03 2.7128e-04 1.2137e-02 4.2852e-04 8.6242e-04 2.6965e-04 3.5778e-03 1.0434e-01 1.0000e+00
1.0497e-01 1.1494e-02 4.2306e-04 3.5517e-04 2.6679e-04 1.2940e-02 4.1966e-04 -9.2826e-05 2.6510e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 9.8311e-03 4.1914e-04 1.0856e-03 2.7001e-04 1.2967e-02 4.2303e-04 1.3923e-03 2.6950e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.0969e-02 4.3460e-04 3.3144e-04 2.6389e-04 1.1697e-02 4.3593e-04 5.8620e-04 2.6424e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.3812e-02 4.1203e-04 1.0672e-03 2.6198e-04 1.4136e-02 4.0752e-04 1.1233e-03 2.6166e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.3903e-02 4.2905e-04 2.7164e-03 2.4590e-04 1.3365e-02 4.2197e-04 3.0360e-03 2.4618e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 1.3431e-02 3.9839e-04 1.9438e-03 2.4709e-04 1.5673e-02 4.0517e-04 2.0251e-03 2.4763e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 1.1660e-02 4.1148e-04 1.7485e-03 2.5069e-04 1.5579e-02 4.2222e-04 1.9000e-03 2.5092e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.2991e-02 4.1195e-04 8.9644e-05 2.5638e-04 1.5109e-02 4.1493e-04 -1.4434e-04 2.5612e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 1.2853e-02 4.0678e-04 -2.9497e-05 2.4864e-04 1.4715e-02 4.1079e-04 1.2829e-03 2.5186e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.2605e-02 4.1899e-04 1.4188e-03 2.5391e-04 1.4907e-02 4.2353e-04 4.6884e-04 2.5079e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 1.3873e-02 3.9651e-04 -2.5185e-04 2.6644e-04 1.5131e-02 3.9916e-04 -4.2019e-04 2.6628e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.2507e-02 4.0415e-04 1.1488e-03 2.3697e-04 1.2870e-02 4.0407e-04 1.3400e-03 2.3749e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.1722e-02 4.1262e-04 6.2988e-04 2.4625e-04 1.1063e-02 4.0508e-04 8.9385e-04 2.4639e-04 3.4881e-03 1.2058e-01 1.0000e+00
