Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
4.3586e-02 4.9688e-02 2.7686e-03 1.1629e-02 1.9123e-03 3.2325e-02 2.4615e-03 9.8366e-03 2.2143e-03 4.1835e-03 4.4128e-02 1.0000e+00
4.4839e-02 3.5007e-02 1.4788e-03 2.6069e-02 9.8957e-04 4.2851e-02 1.9030e-03 2.4303e-02 1.1121e-03 4.7093e-03 4.5534e-02 1.0000e+00
4.6091e-02 2.8004e-02 1.1404e-03 1.4349e-02 7.9051e-04 4.1081e-02 1.2253e-03 1.3073e-02 9.2921e-04 5.3431e-03 4.6666e-02 1.0000e+00
4.7344e-02 3.0534e-02 1.1360e-03 1.3835e-02 6.7131e-04 3.6296e-02 1.1570e-03 1.2047e-02 7.7573e-04 4.4852e-03 4.7929e-02 1.0000e+00
4.8597e-02 3.4333e-02 1.1162e-03 1.2985e-02 5.9829e-04 4.1231e-02 1.1393e-03 1.2808e-02 6.9609e-04 4.6754e-03 4.9322e-02 1.0000e+00
4.9849e-02 3.2209e-02 1.1454e-03 9.9131e-03 6.5511e-04 3.8799e-02 1.1636e-03 9.8627e-03 7.6969e-04 4.8271e-03 5.0474e-02 1.0000e+00
5.1102e-02 3.0157e-02 1.1660e-03 1.2487e-02 6.1826e-04 3.0665e-02 1.1708e-03 1.2546e-02 7.3038e-04 4.5649e-03 5.1790e-02 1.0000e+00
5.2355e-02 4.2064e-02 1.0405e-03 1.1088e-02 5.9478e-04 4.2154e-02 1.0259e-03 8.1396e-03 6.6899e-04 4.8602e-03 5.2983e-02 1.0000e+00
5.3608e-02 3.2264e-02 1.1147e-03 9.8411e-03 5.7781e-04 3.8135e-02 1.1183e-03 9.6731e-03 6.8232e-04 4.4619e-03 5.4177e-02 1.0000e+00
5.4860e-02 4.6848e-02 1.0654e-03 7.3120e-03 6.0114e-04 4.0703e-02 1.0149e-03 8.6239e-03 7.0001e-04 4.5663e-03 5.5501e-02 1.0000e+00
