Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
4.3586e-02 3.4661e-02 1.7083e-03 1.5308e-02 9.3820e-04 3.8281e-02 1.7250e-03 1.4841e-02 9.3211e-04 4.2071e-03 4.4112e-02 1.0000e+00
4.4839e-02 3.8309e-02 1.5717e-03 1.2363e-02 7.8884e-04 4.4705e-02 1.6097e-03 1.5678e-02 8.1147e-04 4.6284e-03 4.5510e-02 1.0000e+00
4.6091e-02 3.3258e-02 1.9460e-03 1.6587e-02 9.4784e-04 3.7674e-02 1.9812e-03 1.4195e-02 9.1525e-04 5.3431e-03 4.6674e-02 1.0000e+00
4.7344e-02 3.2114e-02 1.5420e-03 9.6503e-03 8.5522e-04 3.6556e-02 1.5628e-03 8.6813e-03 8.4693e-04 4.5370e-03 4.7894e-02 1.0000e+00
4.8597e-02 2.8347e-02 1.5129e-03 8.7919e-03 8.2122e-04 4.3438e-02 1.6314e-03 1.1067e-02 8.3642e-04 4.6468e-03 4.9286e-02 1.0000e+00
4.9849e-02 3.8328e-02 1.9378e-03 8.1827e-03 1.0292e-03 3.7513e-02 1.9172e-03 9.1514e-03 1.0353e-03 4.8592e-03 5.0443e-02 1.0000e+00
5.1102e-02 3.2943e-02 1.3526e-03 4.5032e-03 7.3599e-04 4.0185e-02 1.3990e-03 5.0784e-03 7.3819e-04 4.5383e-03 5.1748e-02 1.0000e+00
5.2355e-02 4.5559e-02 1.5879e-03 4.5592e-03 8.2547e-04 5.2731e-02 1.6351e-03 5.0321e-03 8.2705e-04 4.8281e-03 5.2963e-02 1.0000e+00
5.3608e-02 4.0763e-02 1.6873e-03 5.2406e-03 8.6680e-04 4.2014e-02 1.6852e-03 8.4861e-03 8.8915e-04 4.4619e-03 5.4166e-02 1.0000e+00
5.4860e-02 3.6171e-02 1.4243e-03 5.6216e-03 6.7950e-04 4.7442e-02 1.4961e-03 7.5205e-03 6.9220e-04 4.5663e-03 5.5473e-02 1.0000e+00
5.6113e-02 3.9362e-02 1.5931e-03 6.8548e-03 7.3194e-04 4.3085e-02 1.6109e-03 7.7724e-03 7.3826e-04 4.4135e-03 5.6743e-02 1.0000e+00
5.7366e-02 3.9461e-02 1.5440e-03 4.1926e-03 7.4886e-04 4.9975e-02 1.6046e-03 8.4496e-03 7.7682e-04 4.4385e-03 5.8016e-02 1.0000e+00
5.8618e-02 5.1172e-02 1.5190e-03 7.6456e-03 6.1329e-04 5.9221e-02 1.5626e-03 9.0333e-03 6.2355e-04 4.4390e-03 5.9274e-02 1.0000e+00
5.9871e-02 7.0721e-02 2.0311e-03 7.8918e-03 7.7543e-04 8.2976e-02 2.1149e-03 1.0038e-03 6.9178e-04 4.4894e-03 6.0524e-02 1.0000e+00
6.1124e-02 8.7883e-02 1.6269e-03 7.8007e-03 6.1090e-04 8.1469e-02 1.5776e-03 8.8548e-03 6.1799e-04 4.3914e-03 6.1686e-02 1.0000e+00
6.2376e-02 8.0614e-02 1.6037e-03 6.0542e-03 6.4545e-04 1.1248e-01 1.7676e-03 4.9066e-03 6.3407e-04 4.2338e-03 6.2984e-02 1.0000e+00
6.3629e-02 1.0116e-01 2.0672e-03 6.4831e-03 6.9233e-04 1.1822e-01 2.1614e-03 6.5574e-03 6.9041e-04 4.4656e-03 6.4229e-02 1.0000e+00
6.4882e-02 1.0583e-01 1.7715e-03 2.3635e-03 6.8654e-04 1.2702e-01 1.8568e-03 3.6281e-03 6.9252e-04 4.0925e-03 6.5444e-02 1.0000e+00
6.6134e-02 1.1843e-01 1.8198e-03 2.3980e-03 6.6898e-04 1.5051e-01 1.9622e-03 3.9845e-03 6.7717e-04 4.0930e-03 6.6842e-02 1.0000e+00
6.7387e-02 1.4382e-01 2.2571e-03 8.1667e-03 7.8775e-04 1.7103e-01 2.3869e-03 6.0612e-03 7.6707e-04 4.5183e-03 6.8012e-02 1.0000e+00
