Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
4.3586e-02 5.2966e-02 2.9411e-03 1.9930e-02 2.0493e-03 4.4013e-02 2.7313e-03 2.6510e-02 2.0997e-03 4.2071e-03 4.4112e-02 1.0000e+00
4.4839e-02 3.8667e-02 2.0684e-03 1.8639e-02 9.2895e-04 3.2371e-02 1.6864e-03 2.3734e-02 1.0337e-03 4.6284e-03 4.5510e-02 1.0000e+00
4.6091e-02 3.4742e-02 1.2742e-03 1.0469e-02 7.9534e-04 3.1333e-02 1.2132e-03 1.2069e-02 8.0791e-04 5.3431e-03 4.6674e-02 1.0000e+00
4.7344e-02 3.8851e-02 1.2673e-03 1.4176e-02 7.0047e-04 3.4177e-02 1.2357e-03 1.5253e-02 7.0589e-04 4.5370e-03 4.7894e-02 1.0000e+00
4.8597e-02 2.9436e-02 1.1206e-03 1.3233e-02 6.1265e-04 3.5649e-02 1.1534e-03 1.7076e-02 6.3126e-04 4.6468e-03 4.9286e-02 1.0000e+00
4.9849e-02 3.1060e-02 1.1952e-03 1.2829e-02 6.9619e-04 4.2240e-02 1.2779e-03 1.0938e-02 6.7779e-04 4.8592e-03 5.0443e-02 1.0000e+00
5.1102e-02 3.6596e-02 1.2147e-03 1.3074e-02 6.3045e-04 3.5536e-02 1.2100e-03 1.3721e-02 6.3323e-04 4.5383e-03 5.1748e-02 1.0000e+00
5.2355e-02 4.0668e-02 1.1003e-03 7.3671e-03 5.9445e-04 4.5527e-02 1.1082e-03 8.7743e-03 6.0112e-04 4.8281e-03 5.2963e-02 1.0000e+00
5.3608e-02 3.5033e-02 1.1441e-03 7.0773e-03 5.7426e-04 3.6958e-02 1.1638e-03 9.7582e-03 5.8416e-04 4.4619e-03 5.4166e-02 1.0000e+00
5.4860e-02 5.1738e-02 1.1987e-03 6.2599e-03 6.2811e-04 4.7151e-02 1.1708e-03 6.1263e-03 6.2217e-04 4.5663e-03 5.5473e-02 1.0000e+00
5.6113e-02 4.2982e-02 1.0697e-03 7.2939e-03 5.5844e-04 4.6543e-02 1.0907e-03 1.1518e-02 5.7765e-04 4.4135e-03 5.6743e-02 1.0000e+00
5.7366e-02 4.4280e-02 1.1828e-03 3.9689e-03 6.3669e-04 4.7666e-02 1.1911e-03 5.4322e-03 6.3897e-04 4.4385e-03 5.8016e-02 1.0000e+00
5.8618e-02 5.7797e-02 1.1254e-03 3.3550e-03 5.8093e-04 6.8607e-02 1.1942e-03 4.9087e-03 5.9005e-04 4.4390e-03 5.9274e-02 1.0000e+00
5.9871e-02 6.0336e-02 1.1281e-03 3.4916e-03 5.4123e-04 7.4782e-02 1.1842e-03 7.1015e-03 5.5741e-04 4.4894e-03 6.0524e-02 1.0000e+00
6.1124e-02 8.9741e-02 1.2299e-03 6.5973e-03 5.4026e-04 8.3040e-02 1.1910e-03 5.6328e-03 5.3526e-04 4.3914e-03 6.1686e-02 1.0000e+00
6.2376e-02 8.5207e-02 1.2682e-03 4.8587e-03 5.5248e-04 1.0053e-01 1.3206e-03 7.1457e-03 5.6200e-04 4.2338e-03 6.2984e-02 1.0000e+00
6.3629e-02 1.0681e-01 1.2357e-03 3.9316e-03 5.3607e-04 1.1313e-01 1.2466e-03 3.1880e-03 5.3253e-04 4.4656e-03 6.4229e-02 1.0000e+00
6.4882e-02 1.1856e-01 1.3167e-03 5.1014e-04 5.1857e-04 1.3325e-01 1.3555e-03 4.5271e-03 5.3516e-04 4.0925e-03 6.5444e-02 1.0000e+00
6.6134e-02 1.2489e-01 1.3255e-03 1.8904e-03 4.9314e-04 1.4467e-01 1.3768e-03 4.9235e-03 5.0515e-04 4.0930e-03 6.6842e-02 1.0000e+00
6.7387e-02 1.4434e-01 1.3775e-03 -1.2045e-03 5.1844e-04 1.5732e-01 1.4062e-03 4.1691e-04 5.2472e-04 4.5183e-03 6.8012e-02 1.0000e+00
6.8640e-02 1.4761e-01 1.3996e-03 2.1113e-03 5.1653e-04 1.4787e-01 1.3873e-03 2.7725e-03 5.1910e-04 3.9305e-03 6.9257e-02 1.0000e+00
6.9892e-02 1.3775e-01 1.3601e-03 -1.9523e-03 5.1007e-04 1.4757e-01 1.3793e-03 1.0746e-03 5.2247e-04 4.3025e-03 7.0586e-02 1.0000e+00
7.1145e-02 1.3764e-01 1.2707e-03 1.3253e-03 4.9806e-04 1.4413e-01 1.2792e-03 -3.0119e-04 4.9125e-04 4.1744e-03 7.1689e-02 1.0000e+00
7.2398e-02 1.2377e-01 1.2200e-03 -1.2897e-04 4.9865e-04 1.4044e-01 1.2617e-03 -1.2196e-03 4.9356e-04 3.9150e-03 7.3028e-02 1.0000e+00
7.3651e-02 1.1026e-01 1.1780e-03 -1.6378e-03 5.1735e-04 1.2876e-01 1.2280e-03 -4.8794e-04 5.2084e-04 4.1756e-03 7.4287e-02 1.0000e+00
7.4903e-02 9.9940e-02 1.1489e-03 3.7680e-03 4.5847e-04 1.1304e-01 1.1844e-03 4.8392e-03 4.6240e-04 3.9159e-03 7.5517e-02 1.0000e+00
7.6156e-02 8.2498e-02 1.0636e-03 2.6552e-04 4.4824e-04 8.8352e-02 1.0756e-03 2.5047e-03 4.5731e-04 4.0039e-03 7.6838e-02 1.0000e+00
7.7409e-02 8.4443e-02 1.1195e-03 1.1966e-03 4.4086e-04 7.3644e-02 1.0659e-03 3.9422e-03 4.5484e-04 4.0975e-03 7.8019e-02 1.0000e+00
7.8661e-02 6.1612e-02 9.8137e-04 -7.5420e-04 4.4788e-04 7.0247e-02 1.0077e-03 3.1993e-03 4.6437e-04 3.9519e-03 7.9233e-02 1.0000e+00
7.9914e-02 5.5793e-02 8.9315e-04 -1.2552e-03 4.5492e-04 5.5955e-02 8.8726e-04 9.7877e-04 4.6250e-04 3.7897e-03 8.0527e-02 1.0000e+00
8.1167e-02 4.0639e-02 8.8826e-04 1.2285e-03 4.4118e-04 4.1995e-02 8.8777e-04 3.9244e-03 4.5181e-04 4.0239e-03 8.1788e-02 1.0000e+00
8.2419e-02 3.5496e-02 8.4009e-04 1.5314e-03 4.5598e-04 4.3273e-02 8.6819e-04 2.7465e-03 4.6033e-04 3.8377e-03 8.3008e-02 1.0000e+00
8.3672e-02 3.3613e-02 7.9542e-04 -1.4339e-03 4.3474e-04 3.4902e-02 7.9570e-04 -9.6911e-04 4.3652e-04 3.7028e-03 8.4317e-02 1.0000e+00
8.4925e-02 2.4316e-02 8.1561e-04 -6.3902e-04 4.5414e-04 2.5619e-02 8.1707e-04 7.3769e-04 4.6018e-04 4.0819e-03 8.5549e-02 1.0000e+00
8.6177e-02 2.5923e-02 7.4069e-04 1.1846e-03 4.3081e-04 2.3659e-02 7.2628e-04 1.0915e-03 4.3033e-04 3.7184e-03 8.6725e-02 1.0000e+00
