Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
5.2355e-02 3.8573e-02 1.3055e-03 9.8943e-03 7.5179e-04 4.4603e-02 1.3367e-03 1.0297e-02 7.5199e-04 4.7966e-03 5.2970e-02 1.0000e+00
5.3608e-02 3.6805e-02 1.2889e-03 7.0843e-03 8.3456e-04 3.5907e-02 1.2785e-03 7.8811e-03 8.3616e-04 4.4619e-03 5.4180e-02 1.0000e+00
5.4860e-02 4.4293e-02 1.3185e-03 1.2098e-02 6.9754e-04 4.4597e-02 1.3102e-03 1.1848e-02 6.9421e-04 4.5663e-03 5.5504e-02 1.0000e+00
5.6113e-02 4.1118e-02 1.2456e-03 9.9481e-03 6.9832e-04 4.5229e-02 1.2559e-03 1.0954e-02 7.0100e-04 4.5399e-03 5.6719e-02 1.0000e+00
5.7366e-02 5.6098e-02 1.3010e-03 5.4487e-03 7.6538e-04 5.4813e-02 1.2848e-03 3.9002e-03 7.5778e-04 4.3663e-03 5.7993e-02 1.0000e+00
5.8618e-02 6.2878e-02 1.3202e-03 8.0929e-03 6.7074e-04 6.4172e-02 1.3159e-03 9.5359e-03 6.7650e-04 4.4390e-03 5.9273e-02 1.0000e+00
5.9871e-02 8.3505e-02 1.2253e-03 7.3659e-03 6.9704e-04 8.2699e-02 1.2120e-03 6.5444e-03 6.9321e-04 4.4393e-03 6.0516e-02 1.0000e+00
6.1124e-02 7.1525e-02 1.5860e-03 6.8344e-03 7.2862e-04 7.9126e-02 1.6146e-03 5.7365e-03 7.1992e-04 4.4400e-03 6.1705e-02 1.0000e+00
6.2376e-02 1.0014e-01 1.3234e-03 5.3589e-03 7.1218e-04 1.0604e-01 1.3338e-03 4.9004e-03 7.0991e-04 4.2337e-03 6.2973e-02 1.0000e+00
6.3629e-02 1.0767e-01 1.4711e-03 7.1259e-03 6.7263e-04 1.1751e-01 1.4975e-03 5.0239e-03 6.6204e-04 4.3686e-03 6.4235e-02 1.0000e+00
6.4882e-02 1.1413e-01 1.5076e-03 1.1689e-03 7.1453e-04 1.1401e-01 1.4937e-03 2.3449e-03 7.1840e-04 4.1517e-03 6.5470e-02 1.0000e+00
6.6134e-02 1.3384e-01 1.4852e-03 4.0976e-03 7.0982e-04 1.3619e-01 1.4797e-03 1.1589e-03 6.9945e-04 4.1522e-03 6.6830e-02 1.0000e+00
6.7387e-02 1.4246e-01 1.6595e-03 3.5521e-03 6.4525e-04 1.5052e-01 1.6753e-03 3.5894e-03 6.4435e-04 4.4424e-03 6.7985e-02 1.0000e+00
6.8640e-02 1.3850e-01 1.3682e-03 4.8148e-03 6.2615e-04 1.4494e-01 1.3755e-03 4.8841e-03 6.2575e-04 3.8968e-03 6.9279e-02 1.0000e+00
6.9892e-02 1.3567e-01 1.6123e-03 5.5533e-04 6.5297e-04 1.4108e-01 1.6173e-03 2.7827e-03 6.6288e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.2163e-01 1.4553e-03 5.9428e-03 6.0301e-04 1.2201e-01 1.4441e-03 5.7329e-03 6.0169e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.2285e-01 1.4189e-03 5.7132e-03 5.6959e-04 1.1779e-01 1.3885e-03 6.4077e-03 5.7209e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.0994e-01 1.4600e-03 1.4639e-03 6.2111e-04 1.0974e-01 1.4450e-03 5.2446e-04 6.1602e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 9.3359e-02 1.1989e-03 2.7099e-03 6.2799e-04 8.9848e-02 1.1782e-03 2.0375e-03 6.2562e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 8.6746e-02 1.3489e-03 4.9161e-03 5.7107e-04 8.9805e-02 1.3498e-03 6.1131e-03 5.7632e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 7.3140e-02 1.1567e-03 3.9994e-03 5.7775e-04 6.9071e-02 1.1328e-03 3.6109e-03 5.7602e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 5.6067e-02 1.0862e-03 3.3142e-03 5.6077e-04 6.2433e-02 1.1031e-03 2.8850e-03 5.5869e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 4.1160e-02 1.1480e-03 4.4422e-03 5.7258e-04 4.4847e-02 1.1568e-03 3.3609e-03 5.6678e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 3.3606e-02 1.0221e-03 2.4983e-03 5.8364e-04 3.3711e-02 1.0168e-03 2.8872e-03 5.8457e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 4.4887e-02 1.0732e-03 2.6213e-03 5.6565e-04 3.8352e-02 1.0303e-03 4.1016e-03 5.7259e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 2.7184e-02 9.4222e-04 1.6771e-03 5.6969e-04 3.0507e-02 9.5035e-04 1.1923e-03 5.6779e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.8390e-02 9.0392e-04 -2.3924e-04 5.8917e-04 2.7786e-02 8.9565e-04 1.6599e-04 5.9035e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 1.8907e-02 8.6516e-04 3.2843e-03 5.5867e-04 2.2202e-02 8.7708e-04 1.7000e-03 5.5193e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 2.0079e-02 8.1140e-04 8.7341e-04 5.8308e-04 2.2946e-02 8.1993e-04 2.1358e-04 5.8080e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.7005e-02 8.7669e-04 1.6603e-03 5.3696e-04 1.3658e-02 8.5063e-04 2.2478e-03 5.3954e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 1.3925e-02 8.3243e-04 1.1991e-03 5.6956e-04 1.6682e-02 8.3999e-04 2.3089e-03 5.7252e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 8.7043e-03 8.6434e-04 3.5770e-03 5.1466e-04 8.7761e-03 8.6083e-04 4.1967e-03 5.1673e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 8.1101e-03 8.4282e-04 -2.4880e-04 5.7112e-04 6.1381e-03 8.2907e-04 2.7960e-04 5.7278e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 9.7183e-03 8.0756e-04 3.1089e-03 5.4035e-04 1.3281e-02 8.2014e-04 4.1432e-03 5.4340e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 1.4028e-03 8.2141e-04 2.7783e-03 4.9956e-04 3.0700e-03 8.2662e-04 3.3070e-03 5.0139e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 8.3030e-03 7.9270e-04 3.0135e-03 5.3451e-04 7.4014e-03 7.8615e-04 3.6764e-03 5.3613e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 1.2723e-02 8.1074e-04 -7.5732e-04 5.5132e-04 1.0378e-02 7.9431e-04 2.7669e-05 5.5411e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 1.1107e-02 8.1034e-04 2.6942e-03 5.3168e-04 6.5569e-03 7.8787e-04 2.8591e-03 5.3198e-04 3.5747e-03 9.9303e-02 1.0000e+00
9.9957e-02 9.1494e-03 7.8558e-04 9.5615e-04 5.2170e-04 7.8293e-03 7.7680e-04 1.4032e-03 5.2286e-04 3.4896e-03 1.0062e-01 1.0000e+00
1.0121e-01 7.0467e-03 8.2384e-04 2.1596e-03 4.8824e-04 6.9668e-03 8.1918e-04 2.4209e-03 4.8908e-04 3.7699e-03 1.0183e-01 1.0000e+00
1.0246e-01 1.0868e-02 7.7485e-04 1.4385e-03 5.4298e-04 1.0717e-02 7.7127e-04 2.2004e-03 5.4476e-04 3.3991e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.2003e-02 7.8451e-04 1.9040e-03 5.3271e-04 1.3732e-02 7.8947e-04 2.1073e-03 5.3301e-04 3.5778e-03 1.0434e-01 1.0000e+00
1.0497e-01 1.1419e-02 7.8514e-04 -4.8148e-04 5.6026e-04 1.3051e-02 7.8841e-04 -5.2795e-04 5.5985e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 1.0247e-02 7.2699e-04 1.0361e-03 4.9807e-04 1.6674e-02 7.5176e-04 2.3974e-03 5.0202e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.0492e-02 7.8480e-04 -3.4621e-04 4.9242e-04 1.3047e-02 7.9301e-04 1.1728e-03 4.9790e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.3617e-02 7.3326e-04 9.0580e-05 5.2444e-04 1.6286e-02 7.4030e-04 -2.3516e-04 5.2333e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.2277e-02 7.9135e-04 1.2239e-03 4.9598e-04 1.2336e-02 7.8757e-04 2.3644e-03 4.9993e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 1.3519e-02 7.6312e-04 2.1635e-03 5.0305e-04 1.4658e-02 7.6422e-04 2.0684e-03 5.0245e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 1.4319e-02 7.4931e-04 1.3729e-03 5.1300e-04 1.6692e-02 7.5600e-04 8.7681e-04 5.1103e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.0225e-02 7.6291e-04 4.5194e-04 5.0330e-04 1.3983e-02 7.7648e-04 -1.0800e-03 4.9751e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 1.3352e-02 7.3205e-04 -1.3060e-03 5.0909e-04 1.4349e-02 7.3257e-04 -7.8894e-04 5.1022e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.3739e-02 7.7560e-04 2.1139e-03 4.7815e-04 1.3836e-02 7.7198e-04 1.1552e-03 4.7426e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 1.1987e-02 7.4966e-04 2.3238e-03 4.8525e-04 9.8953e-03 7.3856e-04 1.3024e-03 4.8207e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.1858e-02 7.1354e-04 5.5307e-04 4.9915e-04 1.3173e-02 7.1555e-04 -3.6904e-04 4.9631e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.5942e-02 7.1568e-04 -6.2796e-05 4.8415e-04 1.4358e-02 7.0413e-04 1.0766e-03 4.8791e-04 3.4881e-03 1.2058e-01 1.0000e+00
