Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
4.3586e-02 3.7646e-02 1.3904e-03 2.2286e-02 9.0863e-04 3.0989e-02 1.3419e-03 2.2921e-02 9.0923e-04 4.2071e-03 4.4112e-02 1.0000e+00
4.4839e-02 3.3878e-02 1.2972e-03 1.6338e-02 9.1019e-04 3.3815e-02 1.2911e-03 2.0357e-02 9.2134e-04 4.6284e-03 4.5510e-02 1.0000e+00
4.6091e-02 3.6868e-02 1.5411e-03 1.8455e-02 8.5127e-04 2.6158e-02 1.4509e-03 2.3426e-02 8.8076e-04 5.3431e-03 4.6674e-02 1.0000e+00
4.7344e-02 3.2138e-02 1.2569e-03 1.0979e-02 8.8611e-04 2.7125e-02 1.2310e-03 1.3793e-02 8.9326e-04 4.5370e-03 4.7894e-02 1.0000e+00
4.8597e-02 2.5866e-02 1.3062e-03 1.1252e-02 8.8407e-04 3.7293e-02 1.3747e-03 1.4693e-02 8.9876e-04 4.6468e-03 4.9286e-02 1.0000e+00
4.9849e-02 3.2924e-02 1.3065e-03 1.2324e-02 8.3217e-04 3.3951e-02 1.3051e-03 1.5215e-02 8.4181e-04 4.8592e-03 5.0443e-02 1.0000e+00
5.1102e-02 2.9665e-02 1.2054e-03 1.4687e-02 7.1634e-04 3.8923e-02 1.2418e-03 1.4345e-02 7.1342e-04 4.5383e-03 5.1748e-02 1.0000e+00
5.2355e-02 4.2461e-02 1.3814e-03 9.0639e-03 7.7627e-04 4.6327e-02 1.3981e-03 1.3065e-02 7.9851e-04 4.8281e-03 5.2963e-02 1.0000e+00
5.3608e-02 3.3124e-02 1.2641e-03 7.1069e-03 8.4031e-04 3.6349e-02 1.2713e-03 1.0606e-02 8.4967e-04 4.4619e-03 5.4166e-02 1.0000e+00
5.4860e-02 5.0167e-02 1.3112e-03 8.5185e-03 6.8161e-04 4.0285e-02 1.2482e-03 1.2126e-02 6.9932e-04 4.5663e-03 5.5473e-02 1.0000e+00
5.6113e-02 4.0743e-02 1.2440e-03 8.6855e-03 7.0397e-04 4.8873e-02 1.2708e-03 1.2156e-02 7.1547e-04 4.4135e-03 5.6743e-02 1.0000e+00
5.7366e-02 6.4643e-02 1.3043e-03 5.6546e-03 7.7056e-04 5.4513e-02 1.2498e-03 6.3995e-03 7.7299e-04 4.4385e-03 5.8016e-02 1.0000e+00
