Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
6.9892e-02 1.1580e-01 6.3219e-04 2.4243e-03 4.0494e-04 1.8096e-01 1.0925e-03 2.4901e-03 3.9784e-04 4.4685e-03 7.0570e-02 1.0000e+00
7.1145e-02 1.2017e-01 6.0020e-04 2.3230e-03 3.6740e-04 1.6946e-01 9.5304e-04 3.0448e-03 3.7174e-04 4.0197e-03 7.1680e-02 1.0000e+00
7.2398e-02 1.0670e-01 5.5616e-04 2.2985e-03 3.6493e-04 1.6094e-01 9.2180e-04 2.4098e-03 3.6121e-04 3.9493e-03 7.3065e-02 1.0000e+00
7.3651e-02 1.0003e-01 5.5888e-04 3.4453e-03 3.8652e-04 1.4423e-01 9.1923e-04 1.9849e-03 3.7745e-04 4.3727e-03 7.4234e-02 1.0000e+00
7.4903e-02 8.5607e-02 5.2496e-04 1.4120e-03 3.6462e-04 1.2891e-01 8.2779e-04 2.1080e-03 3.6546e-04 3.7725e-03 7.5480e-02 1.0000e+00
7.6156e-02 7.5190e-02 5.0826e-04 1.7999e-03 3.3885e-04 1.0635e-01 8.0145e-04 4.0315e-03 3.5018e-04 4.0405e-03 7.6841e-02 1.0000e+00
7.7409e-02 6.2327e-02 4.9171e-04 3.2631e-03 3.5465e-04 9.2382e-02 7.5266e-04 3.1474e-03 3.5374e-04 4.0974e-03 7.7988e-02 1.0000e+00
7.8661e-02 5.2096e-02 4.7438e-04 2.2422e-03 3.5739e-04 8.0002e-02 7.1477e-04 9.0188e-04 3.4470e-04 3.8681e-03 7.9256e-02 1.0000e+00
7.9914e-02 4.2080e-02 4.5592e-04 1.2260e-03 3.3597e-04 6.3930e-02 6.6778e-04 2.9235e-03 3.4163e-04 3.8524e-03 8.0554e-02 1.0000e+00
8.1167e-02 3.7056e-02 4.4960e-04 1.9085e-03 3.4580e-04 5.4159e-02 6.3179e-04 3.8558e-04 3.3745e-04 3.9528e-03 8.1801e-02 1.0000e+00
8.2419e-02 3.2081e-02 4.2065e-04 2.0493e-03 3.4329e-04 4.5322e-02 5.9556e-04 4.2440e-04 3.3137e-04 3.9195e-03 8.3032e-02 1.0000e+00
8.3672e-02 2.4482e-02 4.0231e-04 1.7632e-03 3.1721e-04 3.8486e-02 5.5594e-04 2.9712e-03 3.2605e-04 3.7028e-03 8.4312e-02 1.0000e+00
8.4925e-02 2.1714e-02 4.0707e-04 -8.5629e-05 3.4550e-04 3.0283e-02 5.4701e-04 -9.2238e-04 3.4304e-04 3.9721e-03 8.5562e-02 1.0000e+00
8.6177e-02 1.7284e-02 3.7377e-04 4.4037e-04 3.2573e-04 2.8694e-02 5.1425e-04 1.5119e-03 3.3476e-04 3.8080e-03 8.6743e-02 1.0000e+00
8.7430e-02 1.5932e-02 3.7202e-04 1.3288e-03 3.2400e-04 2.4244e-02 4.8509e-04 1.4313e-03 3.2389e-04 3.6218e-03 8.8088e-02 1.0000e+00
8.8683e-02 1.4953e-02 3.8819e-04 3.9267e-03 3.2903e-04 1.9901e-02 5.0862e-04 2.5216e-03 3.2445e-04 3.8889e-03 8.9304e-02 1.0000e+00
8.9935e-02 1.0870e-02 3.7588e-04 -6.3831e-05 3.0697e-04 1.4015e-02 4.7143e-04 -3.5297e-04 3.0577e-04 3.6636e-03 9.0563e-02 1.0000e+00
9.1188e-02 7.4387e-03 3.7310e-04 1.8905e-03 3.1435e-04 1.3122e-02 4.7615e-04 1.7973e-03 3.1422e-04 3.7205e-03 9.1860e-02 1.0000e+00
9.2441e-02 6.9498e-03 3.9627e-04 -6.3915e-04 3.2173e-04 1.1884e-02 4.9674e-04 1.1944e-03 3.3360e-04 3.8266e-03 9.2991e-02 1.0000e+00
9.3694e-02 5.8601e-03 3.5646e-04 1.2448e-03 3.1262e-04 9.4325e-03 4.4692e-04 7.3132e-04 3.0836e-04 3.5726e-03 9.4306e-02 1.0000e+00
9.4946e-02 5.5077e-03 3.6678e-04 1.7262e-03 3.2413e-04 9.2496e-03 4.5996e-04 8.2045e-04 3.2048e-04 3.8275e-03 9.5497e-02 1.0000e+00
9.6199e-02 9.2720e-03 3.6132e-04 -9.9632e-04 3.1415e-04 1.1456e-02 4.4180e-04 -1.3819e-04 3.1878e-04 3.4299e-03 9.6762e-02 1.0000e+00
9.7452e-02 6.7226e-03 3.5146e-04 1.4356e-03 3.1917e-04 1.2617e-02 4.5502e-04 1.0303e-03 3.1496e-04 3.6537e-03 9.8120e-02 1.0000e+00
9.8704e-02 5.9473e-03 3.4855e-04 7.5228e-04 3.1180e-04 9.7147e-03 4.3167e-04 1.5708e-03 3.1510e-04 3.5620e-03 9.9305e-02 1.0000e+00
9.9957e-02 5.1201e-03 3.6048e-04 1.4881e-03 3.1028e-04 7.7894e-03 4.4355e-04 4.7853e-04 3.0531e-04 3.4661e-03 1.0064e-01 1.0000e+00
1.0121e-01 8.2483e-03 3.5204e-04 2.4460e-03 3.1447e-04 1.2794e-02 4.5999e-04 2.5961e-03 3.0904e-04 3.8156e-03 1.0185e-01 1.0000e+00
1.0246e-01 7.7059e-03 3.4778e-04 3.1262e-03 2.9478e-04 1.2249e-02 4.3227e-04 2.4639e-03 2.9043e-04 3.3882e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.0623e-02 3.4496e-04 4.3079e-04 3.0746e-04 1.6284e-02 4.5003e-04 1.2184e-03 3.1044e-04 3.5907e-03 1.0434e-01 1.0000e+00
1.0497e-01 9.3825e-03 3.4135e-04 -3.0269e-04 2.9845e-04 1.3998e-02 4.3271e-04 5.2984e-04 3.0342e-04 3.4454e-03 1.0558e-01 1.0000e+00
1.0622e-01 1.1806e-02 3.4932e-04 1.0047e-03 3.0490e-04 1.5352e-02 4.3416e-04 1.3793e-03 3.0529e-04 3.4345e-03 1.0686e-01 1.0000e+00
1.0747e-01 9.2160e-03 3.5298e-04 1.0212e-03 3.0199e-04 1.2937e-02 4.4841e-04 1.2037e-03 3.0200e-04 3.5054e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.2736e-02 3.3482e-04 1.1611e-03 2.9461e-04 1.7234e-02 4.2131e-04 1.3244e-03 2.9612e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 9.7712e-03 3.3896e-04 4.0348e-03 2.9151e-04 1.6335e-02 4.3638e-04 5.0746e-03 2.9821e-04 3.4828e-03 1.1058e-01 1.0000e+00
1.1123e-01 1.3155e-02 3.2283e-04 2.1075e-03 2.8239e-04 1.9119e-02 4.2644e-04 2.8886e-03 2.8983e-04 3.3716e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.1068e-02 3.3472e-04 4.7327e-04 2.8292e-04 1.8711e-02 4.3605e-04 1.9112e-03 2.8745e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.2093e-02 3.3500e-04 5.3936e-04 2.9256e-04 1.8350e-02 4.3039e-04 1.4186e-03 2.9459e-04 3.3207e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.2035e-02 3.2995e-04 8.4081e-04 2.8196e-04 1.6331e-02 4.1441e-04 1.8321e-03 2.8473e-04 3.2333e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.1332e-02 3.3694e-04 4.8041e-04 2.8820e-04 1.8922e-02 4.4132e-04 9.9256e-04 2.8904e-04 3.5587e-03 1.1687e-01 1.0000e+00
1.1749e-01 1.0988e-02 3.2031e-04 -5.8202e-04 2.9464e-04 1.7841e-02 4.1438e-04 8.3567e-04 3.0010e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 8.6545e-03 3.2442e-04 1.2165e-03 2.6877e-04 1.4073e-02 4.1394e-04 1.5910e-03 2.7231e-04 3.2933e-03 1.1944e-01 1.0000e+00
1.2000e-01 8.4748e-03 3.2966e-04 1.0207e-03 2.8212e-04 1.3725e-02 4.2001e-04 5.9218e-04 2.8228e-04 3.4763e-03 1.2058e-01 1.0000e+00
