Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
4.3586e-02 3.9387e-02 1.1349e-03 1.2377e-03 9.0001e-04 4.2422e-02 1.4649e-03 3.6402e-03 9.2388e-04 4.1835e-03 4.4131e-02 1.0000e+00
4.4839e-02 2.7990e-02 1.0862e-03 1.8419e-03 9.2554e-04 3.6281e-02 1.3192e-03 2.5856e-03 9.2936e-04 4.7093e-03 4.5534e-02 1.0000e+00
4.6091e-02 3.4402e-02 1.1681e-03 1.0311e-02 9.5308e-04 2.7662e-02 1.4895e-03 4.5229e-03 8.7724e-04 5.3431e-03 4.6666e-02 1.0000e+00
4.7344e-02 3.2331e-02 1.0810e-03 1.5990e-03 9.1767e-04 3.3512e-02 1.2729e-03 -7.5378e-04 9.0295e-04 4.4852e-03 4.7930e-02 1.0000e+00
4.8597e-02 3.5410e-02 1.0824e-03 1.4979e-03 9.3446e-04 3.6380e-02 1.3933e-03 -1.2420e-03 9.0534e-04 4.6754e-03 4.9322e-02 1.0000e+00
4.9849e-02 3.1564e-02 1.0809e-03 2.6465e-03 8.5593e-04 3.2719e-02 1.3018e-03 1.8969e-03 8.4969e-04 4.8271e-03 5.0474e-02 1.0000e+00
5.1102e-02 3.1079e-02 1.0136e-03 2.1542e-03 7.2894e-04 3.8335e-02 1.2577e-03 5.4578e-03 7.5426e-04 4.5649e-03 5.1790e-02 1.0000e+00
5.2355e-02 4.0691e-02 1.0363e-03 2.6123e-03 8.4667e-04 3.6989e-02 1.3610e-03 3.1359e-03 8.5225e-04 4.8602e-03 5.2984e-02 1.0000e+00
5.3608e-02 3.0943e-02 1.0820e-03 -1.1607e-03 8.6291e-04 3.5301e-02 1.2836e-03 2.4131e-03 8.8378e-04 4.4619e-03 5.4177e-02 1.0000e+00
5.4860e-02 4.0669e-02 1.0033e-03 4.5951e-03 7.6240e-04 4.3830e-02 1.3164e-03 6.4299e-03 7.7994e-04 4.5663e-03 5.5501e-02 1.0000e+00
