Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
3.3565e-02 2.4972e-02 2.2515e-03 1.2326e-02 2.7453e-03 5.2784e-02 3.0855e-03 -4.2597e-03 2.6005e-03 1.5319e-03 3.4180e-02 1.0000e+00
3.4817e-02 2.5131e-02 2.1900e-03 4.7355e-04 2.4854e-03 5.4524e-02 2.9714e-03 6.3217e-03 2.5322e-03 1.5661e-03 3.5429e-02 1.0000e+00
3.6070e-02 1.5656e-02 2.4649e-03 3.7987e-03 2.6822e-03 6.1254e-02 3.2584e-03 9.7745e-03 2.7268e-03 1.6153e-03 3.6687e-02 1.0000e+00
3.7323e-02 2.1383e-03 3.2158e-03 1.2628e-02 3.5680e-03 3.8948e-02 4.5748e-03 -1.0210e-02 3.1956e-03 1.9371e-03 3.7903e-02 1.0000e+00
3.8575e-02 -1.7871e-02 4.7118e-03 2.1040e-02 7.7265e-03 -3.2789e-02 6.6918e-03 2.9296e-02 8.0556e-03 2.2862e-03 3.9193e-02 1.0000e+00
3.9828e-02 2.9692e-02 1.3343e-03 4.1377e-03 1.4032e-03 6.0018e-02 1.9371e-03 5.7544e-03 1.4158e-03 2.6795e-03 4.0407e-02 1.0000e+00
4.1081e-02 2.3674e-02 1.1086e-03 9.6629e-03 9.5402e-04 4.6285e-02 1.6742e-03 1.1494e-02 9.7654e-04 3.0835e-03 4.1723e-02 1.0000e+00
4.2333e-02 2.7650e-02 1.4026e-03 4.2560e-03 1.1926e-03 5.3081e-02 2.2839e-03 5.2658e-03 1.2075e-03 3.7482e-03 4.2974e-02 1.0000e+00
4.3586e-02 1.8708e-02 1.2816e-03 7.9502e-03 9.8626e-04 3.8317e-02 1.6948e-03 2.7743e-03 9.1596e-04 4.1835e-03 4.4131e-02 1.0000e+00
4.4839e-02 2.2564e-02 1.1559e-03 4.1856e-03 8.5942e-04 4.5902e-02 1.7390e-03 4.8164e-03 8.6545e-04 4.7093e-03 4.5534e-02 1.0000e+00
4.6091e-02 2.2333e-02 1.3624e-03 7.8861e-03 9.9170e-04 3.3267e-02 1.9240e-03 5.8652e-03 9.4161e-04 5.3431e-03 4.6666e-02 1.0000e+00
4.7344e-02 1.9275e-02 1.1727e-03 4.4370e-03 9.3111e-04 3.3470e-02 1.5712e-03 -2.9627e-03 8.3270e-04 4.4852e-03 4.7930e-02 1.0000e+00
4.8597e-02 2.8529e-02 1.1506e-03 3.9655e-03 8.9935e-04 3.7760e-02 1.6199e-03 2.3365e-03 8.7017e-04 4.6754e-03 4.9322e-02 1.0000e+00
4.9849e-02 2.7167e-02 1.4486e-03 2.6175e-03 1.0876e-03 3.7913e-02 1.9247e-03 -2.4055e-03 1.0015e-03 4.8271e-03 5.0474e-02 1.0000e+00
5.1102e-02 2.5247e-02 9.8656e-04 -1.5439e-03 7.7626e-04 5.2442e-02 1.5258e-03 -7.1928e-04 7.8417e-04 4.5649e-03 5.1790e-02 1.0000e+00
5.2355e-02 2.4592e-02 1.0941e-03 -7.8054e-04 9.0271e-04 5.7977e-02 1.7853e-03 -6.3087e-05 9.0905e-04 4.8602e-03 5.2984e-02 1.0000e+00
5.3608e-02 2.0544e-02 1.2099e-03 7.5333e-04 9.0614e-04 5.2655e-02 1.7537e-03 2.6309e-03 9.2758e-04 4.4619e-03 5.4177e-02 1.0000e+00
5.4860e-02 2.3116e-02 1.0351e-03 2.3730e-03 7.5483e-04 5.7693e-02 1.6290e-03 2.7021e-03 7.5449e-04 4.5663e-03 5.5501e-02 1.0000e+00
5.6113e-02 3.2278e-02 1.2510e-03 2.5425e-04 7.9350e-04 5.9885e-02 1.9604e-03 3.4993e-03 8.5645e-04 4.5399e-03 5.6716e-02 1.0000e+00
5.7366e-02 2.3587e-02 1.1234e-03 3.3530e-03 8.1792e-04 6.2613e-02 1.6475e-03 6.2303e-03 8.4731e-04 4.3663e-03 5.7991e-02 1.0000e+00
5.8618e-02 3.6390e-02 1.0654e-03 6.5871e-03 7.1429e-04 7.2870e-02 1.6964e-03 6.6608e-03 7.0942e-04 4.4390e-03 5.9271e-02 1.0000e+00
5.9871e-02 3.6473e-02 1.1743e-03 5.0259e-03 8.4897e-04 9.4069e-02 2.0759e-03 5.9555e-03 8.5503e-04 4.4393e-03 6.0513e-02 1.0000e+00
6.1124e-02 5.3771e-02 1.1097e-03 9.3524e-03 7.5553e-04 1.1866e-01 1.8908e-03 5.1178e-03 6.8578e-04 4.4155e-03 6.1710e-02 1.0000e+00
6.2376e-02 6.0020e-02 1.1055e-03 3.2352e-03 7.1608e-04 1.2583e-01 1.9147e-03 6.6305e-03 7.5509e-04 4.2553e-03 6.2977e-02 1.0000e+00
6.3629e-02 7.5099e-02 1.2923e-03 5.1546e-03 7.8832e-04 1.4551e-01 2.3099e-03 8.5160e-03 8.3401e-04 4.3686e-03 6.4232e-02 1.0000e+00
6.4882e-02 7.6671e-02 1.2262e-03 2.4309e-03 7.8317e-04 1.6979e-01 2.1285e-03 2.3261e-03 7.7154e-04 4.1517e-03 6.5468e-02 1.0000e+00
6.6134e-02 9.4979e-02 1.2407e-03 6.0774e-04 7.5923e-04 1.9658e-01 2.3014e-03 2.0114e-03 7.6624e-04 4.1522e-03 6.6827e-02 1.0000e+00
6.7387e-02 9.5760e-02 1.3485e-03 4.1750e-03 8.3897e-04 2.0491e-01 2.5044e-03 7.8485e-03 8.7735e-04 4.4424e-03 6.7982e-02 1.0000e+00
6.8640e-02 9.9853e-02 1.1198e-03 9.2864e-04 6.7906e-04 2.1166e-01 2.1201e-03 6.1941e-03 7.3164e-04 3.8968e-03 6.9276e-02 1.0000e+00
6.9892e-02 9.4113e-02 1.2557e-03 7.9345e-03 8.1610e-04 2.1889e-01 2.4548e-03 6.0836e-03 7.7423e-04 4.4685e-03 7.0570e-02 1.0000e+00
7.1145e-02 9.7223e-02 1.3132e-03 2.7747e-03 7.8414e-04 1.9147e-01 2.2874e-03 5.1129e-03 8.0372e-04 4.0197e-03 7.1680e-02 1.0000e+00
7.2398e-02 8.5049e-02 1.0649e-03 2.0916e-03 6.7592e-04 1.8495e-01 1.9771e-03 2.1406e-03 6.6558e-04 3.9493e-03 7.3065e-02 1.0000e+00
7.3651e-02 8.6285e-02 1.3058e-03 5.0640e-03 8.4027e-04 1.7734e-01 2.5373e-03 5.5191e-03 8.3312e-04 4.3727e-03 7.4234e-02 1.0000e+00
7.4903e-02 7.0602e-02 1.0734e-03 -5.6707e-04 7.6129e-04 1.5576e-01 1.8333e-03 1.6679e-04 7.6106e-04 3.7725e-03 7.5480e-02 1.0000e+00
7.6156e-02 6.5124e-02 9.6939e-04 3.3208e-03 6.3788e-04 1.2309e-01 1.6853e-03 6.1486e-03 6.6742e-04 4.0405e-03 7.6841e-02 1.0000e+00
7.7409e-02 4.8831e-02 1.1227e-03 1.4917e-03 7.7959e-04 1.1513e-01 2.0564e-03 2.7409e-03 7.9018e-04 4.0974e-03 7.7988e-02 1.0000e+00
7.8661e-02 4.5683e-02 9.8261e-04 2.9050e-03 7.4655e-04 9.3152e-02 1.5480e-03 -1.1142e-03 6.9764e-04 3.8681e-03 7.9256e-02 1.0000e+00
7.9914e-02 3.4326e-02 8.9598e-04 2.8938e-03 6.3949e-04 7.2453e-02 1.4356e-03 3.6591e-03 6.4446e-04 3.8524e-03 8.0554e-02 1.0000e+00
8.1167e-02 3.1278e-02 9.9335e-04 2.6213e-03 7.6134e-04 6.2067e-02 1.6043e-03 1.1070e-03 7.3127e-04 3.9528e-03 8.1801e-02 1.0000e+00
8.2419e-02 2.9217e-02 8.3200e-04 1.9037e-03 6.7245e-04 4.8575e-02 1.2153e-03 -7.6718e-04 6.3616e-04 3.9195e-03 8.3032e-02 1.0000e+00
8.3672e-02 1.5536e-02 8.1688e-04 1.6867e-03 6.0881e-04 4.6005e-02 1.2699e-03 5.9686e-03 6.6371e-04 3.7028e-03 8.4312e-02 1.0000e+00
8.4925e-02 1.6301e-02 9.1913e-04 -9.5931e-04 7.4440e-04 3.1765e-02 1.3176e-03 -1.0940e-04 7.5538e-04 3.9721e-03 8.5562e-02 1.0000e+00
8.6177e-02 1.5075e-02 7.2663e-04 -4.9863e-05 6.3389e-04 2.9593e-02 1.0465e-03 3.2254e-03 6.7497e-04 3.8080e-03 8.6743e-02 1.0000e+00
8.7430e-02 1.2972e-02 7.7793e-04 2.8372e-03 6.7013e-04 2.5337e-02 1.1171e-03 2.3912e-03 6.6619e-04 3.6218e-03 8.8088e-02 1.0000e+00
8.8683e-02 9.9508e-03 8.8236e-04 5.5107e-03 7.3285e-04 2.2778e-02 1.1823e-03 6.9500e-03 7.4411e-04 3.8889e-03 8.9304e-02 1.0000e+00
8.9935e-02 1.0467e-02 7.4511e-04 1.5683e-04 5.8311e-04 1.4663e-02 9.8677e-04 3.2804e-05 5.8187e-04 3.6636e-03 9.0563e-02 1.0000e+00
9.1188e-02 7.1841e-03 8.2192e-04 1.7863e-03 6.8454e-04 2.0476e-02 1.1721e-03 2.7893e-03 6.9396e-04 3.7205e-03 9.1860e-02 1.0000e+00
9.2441e-02 5.1748e-03 8.7314e-04 -1.0074e-03 6.7220e-04 8.5438e-03 1.0709e-03 2.7947e-03 7.1445e-04 3.8266e-03 9.2991e-02 1.0000e+00
9.3694e-02 5.6686e-03 7.0095e-04 3.8234e-03 6.6652e-04 1.3330e-02 9.6194e-04 1.7866e-03 6.4113e-04 3.5726e-03 9.4306e-02 1.0000e+00
9.4946e-02 9.7160e-03 8.2172e-04 2.1938e-03 7.4806e-04 1.0106e-02 1.0805e-03 2.5176e-03 7.4926e-04 3.8275e-03 9.5497e-02 1.0000e+00
9.6199e-02 8.2833e-03 7.9491e-04 -6.9350e-04 6.6918e-04 1.0927e-02 9.7607e-04 1.7911e-03 6.9102e-04 3.4299e-03 9.6762e-02 1.0000e+00
9.7452e-02 3.8428e-03 7.0895e-04 1.6250e-03 6.5787e-04 1.3754e-02 9.7294e-04 2.7214e-04 6.3768e-04 3.6537e-03 9.8120e-02 1.0000e+00
9.8704e-02 7.6649e-03 7.5288e-04 -8.7724e-04 7.1154e-04 1.3998e-02 1.0305e-03 -2.8656e-04 7.2327e-04 3.5620e-03 9.9305e-02 1.0000e+00
9.9957e-02 5.1600e-03 7.3799e-04 9.7142e-04 6.3742e-04 1.2375e-02 9.4906e-04 -5.1846e-04 6.2186e-04 3.4661e-03 1.0064e-01 1.0000e+00
1.0121e-01 8.5037e-03 7.1368e-04 4.6262e-03 6.7604e-04 1.5326e-02 9.6743e-04 1.3851e-03 6.3064e-04 3.8156e-03 1.0185e-01 1.0000e+00
1.0246e-01 4.0560e-03 7.9740e-04 5.3480e-03 6.8587e-04 1.6515e-02 1.1054e-03 3.7679e-03 6.5687e-04 3.3882e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.4698e-02 6.7743e-04 2.3567e-03 6.1139e-04 2.2676e-02 9.1165e-04 2.9926e-03 6.1686e-04 3.5907e-03 1.0434e-01 1.0000e+00
1.0497e-01 6.6208e-03 7.3087e-04 -1.0872e-03 6.2543e-04 1.6358e-02 1.0098e-03 1.1884e-03 6.5630e-04 3.4454e-03 1.0558e-01 1.0000e+00
1.0622e-01 1.0852e-02 8.2499e-04 2.6796e-03 7.3584e-04 1.4222e-02 1.0446e-03 2.9079e-03 7.3315e-04 3.4345e-03 1.0686e-01 1.0000e+00
1.0747e-01 3.4203e-03 7.2102e-04 -5.1966e-04 5.9397e-04 1.2802e-02 9.5703e-04 -5.8240e-04 5.9169e-04 3.5054e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.3781e-02 7.2957e-04 7.3032e-04 6.2306e-04 1.5225e-02 9.5205e-04 1.3469e-03 6.3693e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 6.5886e-03 7.8929e-04 6.3798e-03 6.7515e-04 1.4236e-02 1.0114e-03 1.0078e-02 7.1210e-04 3.4828e-03 1.1058e-01 1.0000e+00
1.1123e-01 1.2283e-02 6.4338e-04 2.2683e-03 5.6078e-04 2.5885e-02 9.4279e-04 6.1119e-03 6.1084e-04 3.3716e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.0728e-02 7.5338e-04 1.7914e-03 6.2418e-04 2.1069e-02 1.0824e-03 3.0342e-03 6.3209e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.2893e-02 7.4457e-04 2.1103e-03 6.5754e-04 1.9482e-02 9.6030e-04 1.4228e-03 6.5276e-04 3.3207e-03 1.1426e-01 1.0000e+00
1.1499e-01 7.7966e-03 6.7522e-04 -7.9609e-04 5.7987e-04 1.3570e-02 8.8320e-04 -6.1932e-04 5.8123e-04 3.2333e-03 1.1564e-01 1.0000e+00
1.1624e-01 8.3485e-03 7.8265e-04 -2.6761e-04 6.8823e-04 2.1285e-02 1.1487e-03 5.3030e-04 6.8717e-04 3.5587e-03 1.1687e-01 1.0000e+00
1.1749e-01 7.7245e-03 6.9022e-04 -3.3512e-03 6.6428e-04 2.4290e-02 9.3770e-04 -1.2291e-03 6.8109e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 8.2127e-03 6.9022e-04 -9.9278e-04 5.2966e-04 1.7577e-02 9.3629e-04 2.3204e-03 5.6483e-04 3.2933e-03 1.1944e-01 1.0000e+00
1.2000e-01 3.9839e-03 7.7140e-04 1.9765e-03 6.2915e-04 1.4776e-02 1.0624e-03 3.5647e-03 6.5609e-04 3.4763e-03 1.2058e-01 1.0000e+00
