Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
9.4946e-02 7.4951e-03 4.4516e-04 1.4406e-03 2.8400e-04 9.1952e-03 4.4781e-04 1.9372e-03 2.8443e-04 3.7223e-03 9.5554e-02 1.0000e+00
9.6199e-02 1.1080e-02 4.4591e-04 5.1940e-04 2.9454e-04 1.1926e-02 4.4870e-04 1.1536e-03 2.9532e-04 3.5738e-03 9.6767e-02 1.0000e+00
9.7452e-02 8.9441e-03 4.2931e-04 2.4818e-04 2.7770e-04 8.0551e-03 4.2365e-04 1.5604e-03 2.8181e-04 3.6003e-03 9.8095e-02 1.0000e+00
9.8704e-02 8.6238e-03 4.2820e-04 4.2879e-04 2.8447e-04 8.6412e-03 4.3051e-04 2.5565e-03 2.8749e-04 3.6676e-03 9.9282e-02 1.0000e+00
9.9957e-02 9.1107e-03 4.3514e-04 5.0892e-04 2.7732e-04 7.3133e-03 4.3047e-04 2.0664e-03 2.7959e-04 3.4205e-03 1.0058e-01 1.0000e+00
1.0121e-01 1.0367e-02 4.3080e-04 1.5170e-03 2.6393e-04 1.1741e-02 4.3480e-04 2.9218e-03 2.6785e-04 3.6286e-03 1.0187e-01 1.0000e+00
1.0246e-01 1.3269e-02 4.3866e-04 1.2563e-03 2.6284e-04 1.1248e-02 4.2938e-04 2.8421e-03 2.6610e-04 3.5766e-03 1.0306e-01 1.0000e+00
1.0372e-01 1.3704e-02 4.3430e-04 9.6032e-04 2.7384e-04 1.7162e-02 4.4357e-04 1.4341e-03 2.7462e-04 3.5526e-03 1.0429e-01 1.0000e+00
1.0497e-01 1.3607e-02 4.2367e-04 -5.6643e-05 2.7115e-04 1.4573e-02 4.2958e-04 1.2776e-03 2.7212e-04 3.4228e-03 1.0556e-01 1.0000e+00
1.0622e-01 1.4561e-02 4.2858e-04 6.5986e-04 2.7327e-04 1.4200e-02 4.2861e-04 2.3613e-03 2.7552e-04 3.4805e-03 1.0683e-01 1.0000e+00
1.0747e-01 1.1856e-02 4.3196e-04 8.8339e-04 2.6848e-04 1.1840e-02 4.3073e-04 2.2277e-03 2.7041e-04 3.4132e-03 1.0810e-01 1.0000e+00
1.0873e-01 1.6499e-02 4.1473e-04 7.8313e-04 2.6497e-04 1.8035e-02 4.1612e-04 3.0375e-03 2.6934e-04 3.3808e-03 1.0942e-01 1.0000e+00
1.0998e-01 1.4537e-02 4.3142e-04 2.5739e-03 2.5304e-04 1.5689e-02 4.3223e-04 5.0377e-03 2.5694e-04 3.5681e-03 1.1062e-01 1.0000e+00
1.1123e-01 1.7632e-02 4.1447e-04 2.0627e-03 2.5168e-04 1.7975e-02 4.1444e-04 2.5721e-03 2.5284e-04 3.3610e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.3651e-02 4.2011e-04 5.8662e-04 2.5360e-04 1.4542e-02 4.2122e-04 3.1787e-03 2.5955e-04 3.5079e-03 1.1311e-01 1.0000e+00
1.1374e-01 1.5940e-02 4.1869e-04 4.1491e-04 2.6192e-04 1.4615e-02 4.1082e-04 8.5345e-04 2.6164e-04 3.3620e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.3205e-02 4.0296e-04 6.5025e-04 2.5574e-04 1.4223e-02 4.0640e-04 2.4257e-03 2.5783e-04 3.2428e-03 1.1561e-01 1.0000e+00
1.1624e-01 1.3359e-02 4.1540e-04 7.9559e-04 2.5653e-04 1.5374e-02 4.1869e-04 2.0771e-03 2.5944e-04 3.4513e-03 1.1688e-01 1.0000e+00
1.1749e-01 1.4567e-02 3.9975e-04 -1.1234e-03 2.6941e-04 1.4949e-02 3.9903e-04 5.7621e-04 2.7144e-04 3.2826e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.1212e-02 3.9690e-04 7.7640e-04 2.4104e-04 1.1928e-02 3.9485e-04 2.3024e-03 2.4350e-04 3.2736e-03 1.1941e-01 1.0000e+00
1.2000e-01 9.8343e-03 4.0216e-04 3.1359e-04 2.4992e-04 1.0932e-02 4.0105e-04 2.1518e-03 2.5362e-04 3.4762e-03 1.2058e-01 1.0000e+00
