Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
3.9828e-02 3.1951e-02 2.5346e-03 1.7681e-02 1.9461e-03 4.7991e-02 2.6547e-03 1.6987e-02 1.9428e-03 2.7142e-03 4.0403e-02 1.0000e+00
4.1081e-02 4.2565e-02 2.4007e-03 1.8733e-02 1.9747e-03 6.4194e-02 2.5824e-03 2.8730e-02 2.0283e-03 3.0835e-03 4.1717e-02 1.0000e+00
4.2333e-02 2.0820e-02 2.9337e-03 1.7993e-02 2.3692e-03 1.7109e-02 2.8851e-03 1.4868e-02 2.3485e-03 3.7596e-03 4.2968e-02 1.0000e+00
4.3586e-02 3.4599e-02 2.5582e-03 1.4881e-02 1.9033e-03 3.3198e-02 2.4870e-03 1.3424e-02 1.9169e-03 4.2071e-03 4.4125e-02 1.0000e+00
4.4839e-02 2.9203e-02 1.5631e-03 2.2535e-02 8.5433e-04 3.9353e-02 1.5527e-03 2.0022e-02 9.2666e-04 4.7093e-03 4.5536e-02 1.0000e+00
4.6091e-02 3.3837e-02 1.2444e-03 1.0449e-02 7.7728e-04 4.0816e-02 1.3006e-03 1.1190e-02 7.7703e-04 5.3431e-03 4.6669e-02 1.0000e+00
4.7344e-02 3.1796e-02 1.2087e-03 1.4355e-02 6.8933e-04 3.8544e-02 1.2393e-03 1.2326e-02 6.7448e-04 4.4852e-03 4.7932e-02 1.0000e+00
4.8597e-02 3.2227e-02 1.1529e-03 1.6775e-02 6.2362e-04 3.2476e-02 1.1460e-03 1.6236e-02 6.2821e-04 4.6754e-03 4.9324e-02 1.0000e+00
4.9849e-02 3.9640e-02 1.2636e-03 1.0255e-02 6.6366e-04 3.4833e-02 1.2061e-03 9.9380e-03 6.6064e-04 4.8271e-03 5.0477e-02 1.0000e+00
5.1102e-02 4.1219e-02 1.3327e-03 8.5147e-03 5.8826e-04 3.1429e-02 1.2266e-03 1.3686e-02 6.3205e-04 4.6196e-03 5.1779e-02 1.0000e+00
5.2355e-02 3.9370e-02 1.0844e-03 9.7005e-03 5.9520e-04 4.6551e-02 1.1207e-03 7.8120e-03 5.8458e-04 4.7966e-03 5.2970e-02 1.0000e+00
5.3608e-02 3.4420e-02 1.1785e-03 9.7948e-03 5.9120e-04 3.7949e-02 1.1848e-03 1.1282e-02 5.9323e-04 4.4619e-03 5.4180e-02 1.0000e+00
5.4860e-02 4.3666e-02 1.0996e-03 6.3968e-03 6.0292e-04 3.9213e-02 1.0641e-03 8.9347e-03 6.1546e-04 4.5663e-03 5.5503e-02 1.0000e+00
5.6113e-02 4.5371e-02 1.0993e-03 9.1632e-03 5.5964e-04 4.6177e-02 1.0930e-03 7.9404e-03 5.5545e-04 4.5399e-03 5.6719e-02 1.0000e+00
5.7366e-02 4.5410e-02 1.1810e-03 1.3947e-03 6.1004e-04 4.9690e-02 1.1943e-03 1.5559e-03 6.0999e-04 4.3663e-03 5.7993e-02 1.0000e+00
5.8618e-02 5.8688e-02 1.1692e-03 7.1261e-03 5.9875e-04 5.1908e-02 1.1215e-03 2.5305e-03 5.7004e-04 4.4390e-03 5.9273e-02 1.0000e+00
5.9871e-02 6.4235e-02 1.1312e-03 5.9020e-03 5.3808e-04 6.3399e-02 1.1183e-03 5.0320e-03 5.3334e-04 4.4393e-03 6.0516e-02 1.0000e+00
6.1124e-02 7.9892e-02 1.1898e-03 4.8977e-03 5.1501e-04 7.9833e-02 1.1778e-03 6.3404e-03 5.2209e-04 4.4400e-03 6.1705e-02 1.0000e+00
6.2376e-02 8.8911e-02 1.2631e-03 4.4057e-03 5.3128e-04 9.1124e-02 1.2608e-03 3.9877e-03 5.2849e-04 4.2337e-03 6.2973e-02 1.0000e+00
6.3629e-02 1.0956e-01 1.2465e-03 3.4039e-03 5.2163e-04 1.1274e-01 1.2461e-03 1.8496e-03 5.1473e-04 4.3686e-03 6.4235e-02 1.0000e+00
6.4882e-02 1.1511e-01 1.3064e-03 2.2070e-03 5.1143e-04 1.2500e-01 1.3292e-03 5.2812e-03 5.2448e-04 4.1517e-03 6.5470e-02 1.0000e+00
6.6134e-02 1.2108e-01 1.3519e-03 5.0860e-03 4.9795e-04 1.3040e-01 1.3713e-03 3.6527e-03 4.9032e-04 4.1522e-03 6.6830e-02 1.0000e+00
6.7387e-02 1.2942e-01 1.3125e-03 3.8420e-04 5.0794e-04 1.4498e-01 1.3511e-03 2.4821e-03 5.1610e-04 4.4424e-03 6.7985e-02 1.0000e+00
6.8640e-02 1.3500e-01 1.3406e-03 8.3879e-04 4.9293e-04 1.4442e-01 1.3590e-03 2.2685e-03 4.9884e-04 3.8968e-03 6.9279e-02 1.0000e+00
6.9892e-02 1.3310e-01 1.3886e-03 1.4351e-03 5.1639e-04 1.4497e-01 1.4160e-03 -1.1339e-03 5.0330e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.3228e-01 1.2270e-03 8.4214e-04 4.7922e-04 1.4286e-01 1.2476e-03 8.8228e-04 4.7887e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.1643e-01 1.2126e-03 -1.8928e-04 4.8682e-04 1.3300e-01 1.2564e-03 2.5430e-04 4.8789e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.0528e-01 1.1621e-03 -5.6166e-05 5.1072e-04 1.1118e-01 1.1716e-03 -1.1725e-03 5.0583e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 9.3454e-02 1.1252e-03 3.6540e-03 4.4316e-04 1.0420e-01 1.1539e-03 4.1733e-03 4.4495e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 8.2129e-02 1.0867e-03 1.4358e-03 4.4401e-04 9.4841e-02 1.1244e-03 1.4756e-03 4.4356e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 6.9929e-02 1.0051e-03 2.5053e-03 4.2454e-04 8.3918e-02 1.0508e-03 3.8827e-03 4.3027e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 6.0047e-02 9.7144e-04 -3.5685e-04 4.3590e-04 6.6203e-02 9.8847e-04 3.5848e-05 4.3742e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 4.7788e-02 8.8250e-04 -1.8878e-04 4.5176e-04 5.1206e-02 8.8924e-04 -9.0130e-04 4.4871e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 3.9909e-02 8.8031e-04 1.9247e-03 4.3235e-04 4.0637e-02 8.7702e-04 9.0533e-04 4.2780e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 3.9908e-02 8.4592e-04 9.4904e-04 4.4034e-04 3.8213e-02 8.3220e-04 1.0614e-03 4.4064e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 2.9322e-02 7.7032e-04 1.9095e-03 4.3672e-04 3.3681e-02 7.8417e-04 2.2703e-03 4.3767e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.1021e-02 7.6541e-04 -6.8850e-04 4.3608e-04 3.2810e-02 8.1832e-04 -8.6893e-04 4.3475e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 2.2496e-02 7.4219e-04 -5.1670e-04 4.1857e-04 2.3215e-02 7.4089e-04 2.2623e-05 4.2076e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 1.6595e-02 6.8436e-04 1.5375e-04 4.2048e-04 2.1751e-02 7.0302e-04 -1.6906e-04 4.1906e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.6837e-02 6.9778e-04 2.6739e-03 4.0229e-04 1.3298e-02 6.7620e-04 2.1868e-03 4.0011e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 1.5690e-02 6.7634e-04 4.6042e-04 4.1724e-04 1.6776e-02 6.7793e-04 -7.8816e-04 4.1213e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 1.1066e-02 6.2468e-04 1.4730e-03 3.8574e-04 1.2759e-02 6.2940e-04 4.8262e-04 3.8189e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 7.0063e-03 6.8825e-04 9.7812e-04 4.2222e-04 7.5888e-03 6.8799e-04 1.2384e-03 4.2313e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 3.5238e-03 6.6323e-04 8.2813e-04 3.8883e-04 2.2469e-03 6.5348e-04 9.2595e-04 3.8910e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 2.7412e-03 6.2750e-04 6.4271e-04 3.8799e-04 7.2020e-03 6.4594e-04 7.2181e-04 3.8809e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 9.3626e-03 6.2679e-04 -2.1983e-03 4.2036e-04 1.0179e-02 6.2756e-04 -1.5584e-03 4.2243e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 9.4427e-03 6.2947e-04 2.0402e-03 3.7735e-04 1.0858e-02 6.3304e-04 1.3396e-03 3.7434e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 4.4116e-03 6.1571e-04 2.0207e-03 3.7691e-04 7.1541e-03 6.2499e-04 1.1464e-03 3.7352e-04 3.5747e-03 9.9304e-02 1.0000e+00
9.9957e-02 3.5523e-03 6.8420e-04 1.0925e-03 3.9499e-04 3.0246e-03 6.7826e-04 3.4370e-03 4.0480e-04 3.4778e-03 1.0063e-01 1.0000e+00
1.0121e-01 8.7357e-03 6.4083e-04 1.0051e-03 3.8599e-04 9.0905e-03 6.3920e-04 9.7475e-04 3.8565e-04 3.7849e-03 1.0184e-01 1.0000e+00
1.0246e-01 9.9223e-03 5.9871e-04 1.9797e-03 3.6799e-04 8.6358e-03 5.9008e-04 1.9399e-04 3.6148e-04 3.4213e-03 1.0303e-01 1.0000e+00
1.0372e-01 8.1063e-03 6.6091e-04 -9.4691e-04 4.1335e-04 9.8469e-03 6.6549e-04 -1.4099e-03 4.1144e-04 3.5525e-03 1.0433e-01 1.0000e+00
1.0497e-01 1.5782e-02 6.0983e-04 8.4279e-04 3.8587e-04 1.8473e-02 6.1855e-04 -4.1781e-04 3.8104e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 1.0250e-02 6.1019e-04 -2.0899e-04 3.7864e-04 1.1901e-02 6.1402e-04 -1.3613e-04 3.7870e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.5207e-02 6.1946e-04 -6.4118e-05 3.8059e-04 1.6948e-02 6.2434e-04 7.7467e-04 3.8374e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.1929e-02 6.1986e-04 1.6762e-03 3.7429e-04 9.9353e-03 6.0775e-04 2.2941e-03 3.7636e-04 3.4246e-03 1.0939e-01 1.0000e+00
1.0998e-01 1.1784e-02 5.9490e-04 1.9746e-03 3.4749e-04 1.5901e-02 6.0956e-04 2.8683e-03 3.5059e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 6.9700e-03 6.0081e-04 1.9588e-03 3.6845e-04 1.2437e-02 6.2364e-04 7.7356e-04 3.6343e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 1.1493e-02 6.1293e-04 9.8162e-04 3.5722e-04 1.1759e-02 6.1073e-04 5.0436e-04 3.5535e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.1046e-02 5.9204e-04 -4.7256e-04 3.6237e-04 1.4090e-02 6.0157e-04 1.3831e-05 3.6387e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 1.3123e-02 6.0550e-04 2.0603e-03 3.4874e-04 1.4925e-02 6.0999e-04 1.8659e-03 3.4788e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.4058e-02 5.9935e-04 2.7718e-03 3.5337e-04 1.4269e-02 5.9696e-04 1.9150e-03 3.5006e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 1.1958e-02 5.7651e-04 -5.5960e-04 3.5750e-04 1.3601e-02 5.8050e-04 -1.6431e-03 3.5363e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.1375e-02 6.0608e-04 1.3531e-03 3.4686e-04 1.3820e-02 6.1379e-04 -2.4043e-04 3.4027e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.2945e-02 5.9067e-04 -5.3179e-04 3.6113e-04 1.4546e-02 5.9414e-04 -2.0796e-04 3.6210e-04 3.4881e-03 1.2058e-01 1.0000e+00
