Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
4.7344e-02 3.3702e-02 1.2161e-03 1.4497e-02 8.8142e-04 3.4765e-02 1.2169e-03 8.8506e-03 9.3168e-04 4.4852e-03 4.7929e-02 1.0000e+00
4.8597e-02 3.8358e-02 1.3138e-03 1.3870e-02 8.7135e-04 3.3338e-02 1.2796e-03 1.2429e-02 9.8694e-04 4.6754e-03 4.9322e-02 1.0000e+00
4.9849e-02 3.1969e-02 1.2330e-03 1.4038e-02 8.1631e-04 3.0541e-02 1.2235e-03 1.3119e-02 8.9567e-04 4.8271e-03 5.0474e-02 1.0000e+00
5.1102e-02 3.8368e-02 1.1895e-03 1.5464e-02 7.0083e-04 3.6805e-02 1.1795e-03 1.5528e-02 7.9204e-04 4.5649e-03 5.1790e-02 1.0000e+00
5.2355e-02 3.9215e-02 1.2767e-03 1.3205e-02 7.7418e-04 4.6114e-02 1.3138e-03 1.3248e-02 9.0980e-04 4.8602e-03 5.2983e-02 1.0000e+00
5.3608e-02 3.8030e-02 1.2343e-03 8.7274e-03 8.3277e-04 3.2466e-02 1.2119e-03 9.1743e-03 8.9701e-04 4.4619e-03 5.4177e-02 1.0000e+00
5.4860e-02 4.6979e-02 1.2417e-03 1.2115e-02 6.8483e-04 3.6430e-02 1.1819e-03 1.1091e-02 7.8506e-04 4.5663e-03 5.5501e-02 1.0000e+00
5.6113e-02 3.9417e-02 1.1749e-03 1.1635e-02 6.9748e-04 4.6904e-02 1.1977e-03 1.1549e-02 7.6741e-04 4.5399e-03 5.6715e-02 1.0000e+00
5.7366e-02 5.5393e-02 1.2109e-03 5.8036e-03 7.6094e-04 5.5055e-02 1.2045e-03 4.7982e-03 8.2791e-04 4.3663e-03 5.7990e-02 1.0000e+00
5.8618e-02 5.5927e-02 1.1943e-03 6.6633e-03 6.5856e-04 5.9208e-02 1.2030e-03 1.1798e-02 7.6973e-04 4.4390e-03 5.9271e-02 1.0000e+00
5.9871e-02 8.2055e-02 1.1295e-03 6.4010e-03 6.8927e-04 8.3450e-02 1.1292e-03 4.1498e-03 7.3922e-04 4.4393e-03 6.0513e-02 1.0000e+00
6.1124e-02 7.7194e-02 1.4830e-03 6.0570e-03 7.1548e-04 6.9470e-02 1.4381e-03 2.6624e-03 7.9293e-04 4.4155e-03 6.1709e-02 1.0000e+00
6.2376e-02 1.0085e-01 1.2263e-03 4.3613e-03 7.0762e-04 1.0732e-01 1.2403e-03 4.6227e-03 7.6097e-04 4.2553e-03 6.2977e-02 1.0000e+00
6.3629e-02 1.0841e-01 1.3506e-03 5.5539e-03 6.6332e-04 1.1314e-01 1.3599e-03 5.7611e-03 7.3582e-04 4.3686e-03 6.4232e-02 1.0000e+00
6.4882e-02 1.2175e-01 1.4102e-03 2.5833e-03 7.1795e-04 1.1857e-01 1.3931e-03 2.3106e-03 7.8221e-04 4.1517e-03 6.5467e-02 1.0000e+00
6.6134e-02 1.3217e-01 1.3631e-03 2.0379e-03 7.0169e-04 1.2656e-01 1.3414e-03 -1.7225e-03 7.3721e-04 4.1522e-03 6.6827e-02 1.0000e+00
6.7387e-02 1.4829e-01 1.5214e-03 4.5030e-03 6.4797e-04 1.4157e-01 1.4881e-03 1.9861e-03 7.1707e-04 4.4424e-03 6.7982e-02 1.0000e+00
6.8640e-02 1.4993e-01 1.2838e-03 3.4497e-03 6.2259e-04 1.4848e-01 1.2733e-03 -9.0040e-04 6.5216e-04 3.8968e-03 6.9276e-02 1.0000e+00
6.9892e-02 1.4219e-01 1.4883e-03 1.2232e-03 6.5657e-04 1.2677e-01 1.4277e-03 2.4978e-03 7.3564e-04 4.4685e-03 7.0570e-02 1.0000e+00
7.1145e-02 1.2569e-01 1.3539e-03 5.6130e-03 6.0220e-04 1.2528e-01 1.3462e-03 5.3794e-03 6.5860e-04 4.0197e-03 7.1680e-02 1.0000e+00
7.2398e-02 1.1887e-01 1.2901e-03 3.1212e-03 5.6141e-04 1.2641e-01 1.3054e-03 2.2711e-03 6.1133e-04 3.9493e-03 7.3065e-02 1.0000e+00
7.3651e-02 1.0621e-01 1.2974e-03 -8.3692e-04 6.0955e-04 1.1282e-01 1.3131e-03 1.3831e-03 6.8449e-04 4.3727e-03 7.4233e-02 1.0000e+00
7.4903e-02 8.9974e-02 1.1131e-03 -3.7405e-04 6.2116e-04 9.6432e-02 1.1258e-03 4.3272e-04 6.6449e-04 3.7725e-03 7.5480e-02 1.0000e+00
7.6156e-02 8.2369e-02 1.2222e-03 4.4979e-03 5.6802e-04 8.0693e-02 1.2099e-03 2.6108e-03 6.2411e-04 4.0405e-03 7.6841e-02 1.0000e+00
7.7409e-02 7.5045e-02 1.0835e-03 2.2351e-03 5.7196e-04 6.6019e-02 1.0509e-03 3.8330e-03 6.2630e-04 4.0974e-03 7.7988e-02 1.0000e+00
7.8661e-02 6.0592e-02 1.0315e-03 3.6854e-03 5.6196e-04 5.9638e-02 1.0242e-03 3.2460e-03 6.0893e-04 3.8681e-03 7.9255e-02 1.0000e+00
7.9914e-02 4.4377e-02 1.0741e-03 2.6765e-03 5.6133e-04 4.5080e-02 1.0725e-03 1.7112e-03 6.1379e-04 3.8524e-03 8.0553e-02 1.0000e+00
8.1167e-02 3.6512e-02 9.8661e-04 1.8668e-03 5.8274e-04 3.4110e-02 9.7612e-04 1.2970e-03 6.2143e-04 3.9528e-03 8.1801e-02 1.0000e+00
8.2419e-02 3.8753e-02 9.7208e-04 3.6151e-03 5.6889e-04 3.5787e-02 9.5483e-04 3.3569e-03 6.2953e-04 3.9195e-03 8.3032e-02 1.0000e+00
8.3672e-02 2.4937e-02 8.9163e-04 1.8571e-03 5.6962e-04 2.8580e-02 9.0109e-04 -8.8934e-04 5.9664e-04 3.7028e-03 8.4311e-02 1.0000e+00
8.4925e-02 2.7571e-02 8.5304e-04 -6.1921e-04 5.8780e-04 2.7934e-02 8.5168e-04 1.0267e-03 6.3879e-04 3.9721e-03 8.5562e-02 1.0000e+00
8.6177e-02 2.2905e-02 8.4070e-04 2.6509e-03 5.5458e-04 1.8682e-02 8.2084e-04 9.3238e-04 5.9447e-04 3.8080e-03 8.6743e-02 1.0000e+00
8.7430e-02 1.9644e-02 7.6829e-04 1.3319e-03 5.8154e-04 1.9744e-02 7.6678e-04 1.2505e-03 6.1720e-04 3.6218e-03 8.8087e-02 1.0000e+00
8.8683e-02 1.6615e-02 8.3687e-04 1.0987e-03 5.3650e-04 1.7511e-02 8.3881e-04 2.4446e-04 5.8834e-04 3.8889e-03 8.9303e-02 1.0000e+00
8.9935e-02 1.0977e-02 7.9568e-04 2.4364e-03 5.7274e-04 1.0070e-02 7.9105e-04 4.0270e-04 6.0171e-04 3.6636e-03 9.0562e-02 1.0000e+00
9.1188e-02 6.7538e-03 8.2363e-04 3.4669e-03 5.1344e-04 5.3564e-03 8.1643e-04 4.7635e-03 5.6638e-04 3.7205e-03 9.1860e-02 1.0000e+00
9.2441e-02 9.5641e-03 8.1658e-04 2.5973e-04 5.7166e-04 5.8709e-03 7.9949e-04 3.1723e-04 6.1762e-04 3.8266e-03 9.2991e-02 1.0000e+00
9.3694e-02 1.2267e-02 7.8534e-04 2.4065e-03 5.3659e-04 9.5422e-03 7.7405e-04 2.4886e-03 5.7476e-04 3.5726e-03 9.4306e-02 1.0000e+00
9.4946e-02 6.4357e-03 8.1758e-04 1.7616e-03 4.9645e-04 1.5232e-03 7.9391e-04 2.6759e-03 5.5338e-04 3.8275e-03 9.5496e-02 1.0000e+00
9.6199e-02 7.9374e-03 7.6585e-04 2.5315e-03 5.3228e-04 9.0518e-03 7.6796e-04 2.1962e-03 5.6685e-04 3.4299e-03 9.6761e-02 1.0000e+00
9.7452e-02 7.9406e-03 7.5498e-04 3.9036e-04 5.5462e-04 1.3383e-02 7.7681e-04 -8.6069e-05 5.9846e-04 3.6537e-03 9.8120e-02 1.0000e+00
9.8704e-02 7.8105e-03 7.6666e-04 2.8505e-03 5.3002e-04 6.5450e-03 7.6094e-04 2.4771e-03 5.6641e-04 3.5620e-03 9.9304e-02 1.0000e+00
9.9957e-02 1.0176e-02 7.6451e-04 7.8951e-04 5.2158e-04 6.4726e-03 7.4997e-04 1.7293e-03 5.6372e-04 3.4661e-03 1.0064e-01 1.0000e+00
1.0121e-01 8.8988e-03 7.9530e-04 3.3584e-03 4.9183e-04 5.8055e-03 7.7943e-04 -9.5227e-04 5.2049e-04 3.8156e-03 1.0185e-01 1.0000e+00
1.0246e-01 1.2350e-02 7.5334e-04 1.7618e-03 5.4282e-04 1.0000e-02 7.4465e-04 -7.5323e-04 5.6705e-04 3.3882e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.4069e-02 7.5960e-04 3.0625e-03 5.3447e-04 1.1950e-02 7.4893e-04 -1.0346e-03 5.6288e-04 3.5907e-03 1.0434e-01 1.0000e+00
1.0497e-01 8.1093e-03 7.4596e-04 -2.7754e-05 5.6037e-04 1.1414e-02 7.5535e-04 -2.4941e-03 5.8505e-04 3.4454e-03 1.0558e-01 1.0000e+00
1.0622e-01 1.4123e-02 7.1067e-04 1.8669e-03 4.9889e-04 1.7092e-02 7.1922e-04 -4.9045e-04 5.2690e-04 3.4345e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.2323e-02 7.6182e-04 1.4035e-03 4.9921e-04 1.1978e-02 7.5827e-04 1.1099e-03 5.4612e-04 3.5054e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.2952e-02 7.0496e-04 -2.6292e-04 5.2325e-04 1.6662e-02 7.1479e-04 7.6155e-05 5.5557e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.3844e-02 7.6212e-04 1.3432e-03 4.9533e-04 1.1730e-02 7.5184e-04 -1.4413e-03 5.2699e-04 3.4828e-03 1.1058e-01 1.0000e+00
1.1123e-01 1.2993e-02 7.3180e-04 1.7927e-03 5.0123e-04 1.5244e-02 7.3732e-04 1.4464e-03 5.3596e-04 3.3716e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.3828e-02 7.1541e-04 1.5475e-03 5.1214e-04 1.7647e-02 7.2722e-04 -8.2080e-04 5.4213e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 9.8548e-03 7.2960e-04 6.4692e-04 5.0235e-04 1.2623e-02 7.3816e-04 -1.3894e-04 5.4250e-04 3.3207e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.3227e-02 7.0517e-04 -1.6823e-03 5.0813e-04 1.2828e-02 7.0247e-04 -1.0221e-03 5.3999e-04 3.2333e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.2707e-02 7.3583e-04 1.0991e-03 4.7368e-04 1.0706e-02 7.2636e-04 -3.6455e-04 5.0963e-04 3.5587e-03 1.1687e-01 1.0000e+00
1.1749e-01 1.4489e-02 7.2977e-04 3.7323e-03 4.8776e-04 1.1116e-02 7.1788e-04 6.5964e-04 5.1309e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.4331e-02 6.9423e-04 -5.5427e-04 4.9594e-04 1.4765e-02 6.9392e-04 -7.6354e-04 5.2778e-04 3.2933e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.9731e-02 6.9687e-04 4.4576e-04 4.8559e-04 2.0732e-02 6.9868e-04 -2.0018e-03 5.1531e-04 3.4763e-03 1.2058e-01 1.0000e+00
