Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
3.2312e-02 4.3390e-02 3.0097e-03 3.8663e-02 2.1374e-03 5.2232e-02 3.0658e-03 4.4557e-02 2.1661e-03 1.5279e-03 3.2935e-02 1.0000e+00
3.3565e-02 3.7302e-02 2.8515e-03 8.7560e-03 2.2720e-03 4.3889e-02 2.8923e-03 1.5009e-02 2.3011e-03 1.5410e-03 3.4186e-02 1.0000e+00
3.4817e-02 4.2480e-02 2.7852e-03 1.7955e-02 2.2003e-03 5.8719e-02 2.8968e-03 1.7067e-02 2.1936e-03 1.5755e-03 3.5423e-02 1.0000e+00
3.6070e-02 4.7795e-02 3.0801e-03 2.7828e-02 2.4699e-03 5.9050e-02 3.1478e-03 2.0159e-02 2.4343e-03 1.5904e-03 3.6683e-02 1.0000e+00
3.7323e-02 1.7545e-02 4.0874e-03 2.4003e-02 2.9253e-03 4.5950e-02 4.4315e-03 3.5554e-02 3.0241e-03 1.9506e-03 3.7900e-02 1.0000e+00
3.8575e-02 3.0755e-02 8.7988e-03 1.0614e-02 4.7035e-03 7.0328e-03 7.7923e-03 -5.1912e-03 4.1070e-03 2.2738e-03 3.9186e-02 1.0000e+00
3.9828e-02 4.8679e-02 1.8519e-03 1.2620e-02 1.3239e-03 5.1560e-02 1.8622e-03 8.7816e-03 1.2970e-03 2.6458e-03 4.0408e-02 1.0000e+00
4.1081e-02 4.5916e-02 1.6810e-03 1.7894e-02 8.6171e-04 4.4742e-02 1.6547e-03 1.6470e-02 8.4452e-04 3.1056e-03 4.1723e-02 1.0000e+00
4.2333e-02 4.5335e-02 2.2024e-03 8.8461e-03 1.0333e-03 4.0756e-02 2.1206e-03 1.0192e-02 1.0467e-03 3.6859e-03 4.2967e-02 1.0000e+00
4.3586e-02 3.4335e-02 1.6723e-03 1.2924e-02 9.0060e-04 4.2221e-02 1.7185e-03 1.3674e-02 9.0266e-04 4.2071e-03 4.4124e-02 1.0000e+00
4.4839e-02 3.7744e-02 1.6762e-03 1.3069e-02 8.1335e-04 3.9099e-02 1.6735e-03 1.2115e-02 8.0071e-04 4.6567e-03 4.5528e-02 1.0000e+00
4.6091e-02 3.3982e-02 1.9405e-03 1.6501e-02 9.2465e-04 4.5113e-02 2.0490e-03 1.0982e-02 8.4990e-04 5.3431e-03 4.6669e-02 1.0000e+00
4.7344e-02 3.8095e-02 1.6122e-03 6.5757e-03 8.3072e-04 3.5266e-02 1.5791e-03 6.0518e-03 8.2511e-04 4.4852e-03 4.7932e-02 1.0000e+00
4.8597e-02 3.9951e-02 1.6478e-03 8.5911e-03 8.1332e-04 4.1604e-02 1.6478e-03 7.0585e-03 7.9682e-04 4.6754e-03 4.9324e-02 1.0000e+00
4.9849e-02 2.6788e-02 1.8264e-03 7.7556e-03 1.0109e-03 4.4092e-02 1.9746e-03 7.7808e-03 1.0076e-03 4.8271e-03 5.0477e-02 1.0000e+00
5.1102e-02 3.7081e-02 1.4127e-03 6.0076e-03 7.4262e-04 5.2532e-02 1.5225e-03 5.9179e-03 7.3890e-04 4.6196e-03 5.1779e-02 1.0000e+00
5.2355e-02 3.6983e-02 1.5961e-03 5.2137e-03 8.3663e-04 4.4754e-02 1.6580e-03 6.7142e-03 8.4764e-04 4.7966e-03 5.2970e-02 1.0000e+00
5.3608e-02 4.8119e-02 1.7299e-03 4.2542e-03 8.4232e-04 3.7121e-02 1.6310e-03 4.3393e-03 8.4208e-04 4.4619e-03 5.4180e-02 1.0000e+00
5.4860e-02 3.4984e-02 1.4616e-03 6.5238e-03 6.8277e-04 4.7380e-02 1.5478e-03 8.6010e-03 6.9809e-04 4.5663e-03 5.5504e-02 1.0000e+00
5.6113e-02 3.3161e-02 1.7143e-03 8.1628e-03 7.7132e-04 4.3967e-02 1.8076e-03 7.0897e-03 7.5556e-04 4.5399e-03 5.6719e-02 1.0000e+00
5.7366e-02 3.3477e-02 1.4647e-03 6.3678e-03 7.4317e-04 4.8802e-02 1.5574e-03 6.7535e-03 7.4358e-04 4.3663e-03 5.7993e-02 1.0000e+00
5.8618e-02 5.6348e-02 1.5926e-03 6.9435e-03 5.9485e-04 5.1253e-02 1.5394e-03 8.7769e-03 6.1126e-04 4.4390e-03 5.9273e-02 1.0000e+00
5.9871e-02 5.8867e-02 1.8166e-03 3.8977e-03 6.8073e-04 6.0168e-02 1.8093e-03 6.6203e-03 7.0872e-04 4.4393e-03 6.0516e-02 1.0000e+00
6.1124e-02 7.2679e-02 1.6326e-03 7.1486e-03 6.0514e-04 8.1201e-02 1.6714e-03 7.2203e-03 6.0404e-04 4.4400e-03 6.1705e-02 1.0000e+00
6.2376e-02 8.5373e-02 1.6983e-03 5.9222e-03 6.3636e-04 8.9357e-02 1.7056e-03 5.7803e-03 6.3367e-04 4.2337e-03 6.2973e-02 1.0000e+00
6.3629e-02 8.7771e-02 1.9540e-03 5.5827e-03 6.5799e-04 1.3115e-01 2.2250e-03 6.4779e-03 6.6324e-04 4.3686e-03 6.4235e-02 1.0000e+00
6.4882e-02 1.1720e-01 1.9013e-03 1.8646e-03 6.7737e-04 1.2500e-01 1.9212e-03 3.2906e-03 6.8602e-04 4.1517e-03 6.5470e-02 1.0000e+00
6.6134e-02 1.2628e-01 1.9718e-03 1.9503e-03 6.6105e-04 1.3386e-01 1.9918e-03 2.4133e-03 6.6329e-04 4.1522e-03 6.6830e-02 1.0000e+00
6.7387e-02 1.4035e-01 2.1920e-03 4.3210e-03 7.2870e-04 1.6113e-01 2.2841e-03 6.0614e-03 7.4129e-04 4.4424e-03 6.7985e-02 1.0000e+00
6.8640e-02 1.3631e-01 1.8060e-03 2.5127e-03 5.9669e-04 1.5451e-01 1.8738e-03 2.8875e-03 5.9770e-04 3.8968e-03 6.9279e-02 1.0000e+00
6.9892e-02 1.2499e-01 2.0123e-03 5.2111e-03 6.3854e-04 1.4071e-01 2.0767e-03 1.6426e-03 6.0421e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.3520e-01 2.0409e-03 6.1917e-03 7.1564e-04 1.3361e-01 2.0113e-03 5.5265e-03 7.0960e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.1937e-01 1.6999e-03 3.5855e-03 5.8961e-04 1.2953e-01 1.7315e-03 1.7050e-03 5.7464e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.0981e-01 2.1235e-03 6.3910e-03 6.8889e-04 1.1887e-01 2.1643e-03 3.5816e-03 6.5434e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 8.9936e-02 1.5460e-03 1.7317e-03 7.0308e-04 1.1571e-01 1.6575e-03 1.1221e-03 6.9801e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 9.4737e-02 1.5515e-03 4.4143e-03 5.5104e-04 9.2650e-02 1.5234e-03 1.7265e-03 5.2894e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 7.6824e-02 1.8097e-03 1.7818e-03 6.5365e-04 7.4348e-02 1.7718e-03 3.1303e-03 6.6620e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 6.3151e-02 1.3963e-03 2.9014e-04 6.4052e-04 6.7133e-02 1.4065e-03 -7.4411e-04 6.3331e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 4.9663e-02 1.3054e-03 3.3574e-03 5.5213e-04 5.3907e-02 1.3205e-03 3.1516e-03 5.4954e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 4.8457e-02 1.5051e-03 2.4294e-03 6.3914e-04 4.8803e-02 1.4934e-03 2.0528e-03 6.3434e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 4.1241e-02 1.1714e-03 2.9970e-03 5.9893e-04 4.3672e-02 1.1805e-03 2.1122e-03 5.9157e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 2.8481e-02 1.1513e-03 1.8397e-03 5.2874e-04 3.4875e-02 1.1872e-03 2.5799e-03 5.3366e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.9939e-02 1.3068e-03 1.1854e-03 6.7950e-04 2.7808e-02 1.2733e-03 -9.3195e-04 6.6050e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 2.5431e-02 1.0167e-03 5.3643e-04 5.6368e-04 2.2162e-02 9.8124e-04 1.1712e-03 5.6709e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 1.4987e-02 1.0268e-03 2.7071e-03 5.7161e-04 2.3918e-02 1.0990e-03 3.7501e-03 5.7972e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.6296e-02 1.1303e-03 5.5360e-03 6.3738e-04 1.4514e-02 1.1065e-03 2.6395e-03 6.1773e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 1.3218e-02 9.7705e-04 3.4111e-03 5.3474e-04 1.2629e-02 9.6288e-04 1.9215e-03 5.2112e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 9.0265e-03 1.0626e-03 1.5713e-03 5.8072e-04 7.2541e-03 1.0404e-03 2.0540e-03 5.8159e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 5.2666e-03 1.0416e-03 1.4507e-03 6.2874e-04 1.1105e-02 1.0835e-03 2.9515e-03 6.3838e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 6.2190e-03 8.9575e-04 1.0217e-04 5.3132e-04 1.0195e-02 9.2472e-04 1.9579e-04 5.3222e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 7.9674e-03 1.0551e-03 2.0403e-04 6.0570e-04 9.7720e-03 1.0589e-03 4.6934e-04 6.0737e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 1.1147e-02 9.7042e-04 6.1667e-04 6.1546e-04 9.4875e-03 9.5462e-04 2.6284e-03 6.2562e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 1.1171e-02 9.4598e-04 -3.1242e-04 5.5408e-04 1.4843e-02 9.6979e-04 5.4034e-04 5.5839e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 1.2712e-02 1.0142e-03 -3.3819e-04 6.2137e-04 1.2204e-02 9.9964e-04 1.0012e-03 6.3077e-04 3.5747e-03 9.9303e-02 1.0000e+00
9.9957e-02 1.2846e-02 9.4891e-04 4.4364e-04 5.6388e-04 1.2536e-02 9.4271e-04 7.8626e-04 5.6627e-04 3.4896e-03 1.0062e-01 1.0000e+00
1.0121e-01 9.4302e-03 9.0062e-04 2.2737e-03 5.4882e-04 1.2874e-02 9.3284e-04 1.8099e-03 5.4221e-04 3.7699e-03 1.0183e-01 1.0000e+00
1.0246e-01 4.1238e-03 9.9195e-04 2.7067e-03 5.5556e-04 1.0646e-02 1.0491e-03 3.4332e-03 5.6148e-04 3.3991e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.6478e-02 8.6044e-04 3.5391e-03 5.4175e-04 1.6458e-02 8.6132e-04 2.8527e-03 5.3666e-04 3.5778e-03 1.0434e-01 1.0000e+00
1.0497e-01 1.4191e-02 9.9238e-04 2.0440e-04 5.5012e-04 9.3956e-03 9.3848e-04 -1.1575e-03 5.4008e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 1.2374e-02 1.0305e-03 2.5579e-03 6.4162e-04 1.1856e-02 1.0151e-03 1.7309e-03 6.3270e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 6.0458e-03 9.0687e-04 -2.6416e-04 5.2255e-04 8.6900e-03 9.2023e-04 -1.9989e-04 5.2261e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.5659e-02 9.6108e-04 2.4007e-03 5.5442e-04 1.3473e-02 9.2337e-04 1.7685e-03 5.4970e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.6083e-02 1.0202e-03 3.8954e-03 5.6297e-04 1.1023e-02 9.7907e-04 3.4659e-03 5.6043e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 1.0497e-02 8.1478e-04 2.5080e-03 4.8470e-04 1.5438e-02 8.5074e-04 3.4699e-03 4.9078e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 1.2740e-02 9.9695e-04 2.8690e-03 5.2745e-04 1.8692e-02 1.0498e-03 3.6329e-03 5.3189e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.3903e-02 9.1732e-04 -7.1907e-05 5.7298e-04 1.5574e-02 9.2117e-04 -1.7982e-04 5.7392e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 1.2690e-02 8.8466e-04 -1.9880e-03 5.0354e-04 1.6174e-02 9.0394e-04 -6.8973e-06 5.1584e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.1510e-02 1.0599e-03 -4.0565e-04 5.7518e-04 1.6481e-02 1.0884e-03 -2.5463e-03 5.5441e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 1.3141e-02 8.6675e-04 -2.7999e-03 6.1412e-04 1.8281e-02 8.8851e-04 -2.2616e-03 6.1613e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.2217e-02 8.9850e-04 7.2922e-04 4.7787e-04 1.4150e-02 9.0785e-04 1.9843e-03 4.8365e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.1351e-02 1.0410e-03 2.0858e-03 5.3689e-04 5.7638e-03 9.8002e-04 1.6208e-03 5.3255e-04 3.4881e-03 1.2058e-01 1.0000e+00
