 ASCII data created Mon, Jan 13, 2020 2:39:54 PM
-4.184945129174576228e-03 1.525416821325762534e-03 -3.838037031808025290e+01 4.532061059989955787e+00 8.683816534458343742e-06 1.381502913693079780e-02 1.381387544800017839e-02 1.000000000000000000e+00
-4.184941404960733531e-03 2.156311034977038792e-03 -8.333865321862219844e+00 4.471807110644329342e+00 9.700436698576922869e-06 1.381523351512237152e-02 1.381367964327248274e-02 1.000000000000000000e+00
-4.184936404410242484e-03 2.787203275698906229e-03 -1.482600705509942429e+01 3.977031033263598303e+00 1.106546585023406292e-05 1.381555319070892560e-02 1.381351826985675359e-02 1.000000000000000000e+00
-4.184930127536825618e-03 3.418092966265001784e-03 -1.467471653879400151e+00 3.485546590279136936e+00 1.277890024262729946e-05 1.381597212071414629e-02 1.381339349381640810e-02 1.000000000000000000e+00
-4.184922574357716543e-03 4.048979529460627544e-03 -5.855448490929916261e+00 3.450963842042710006e+00 1.484073517266727748e-05 1.381647715518931688e-02 1.381330142741593256e-02 1.000000000000000000e+00
-4.184913744893641735e-03 4.679862388085396195e-03 -1.370711978470478698e+01 2.258248285305708425e+00 1.725096498101362326e-05 1.381705926828253640e-02 1.381323592071584047e-02 1.000000000000000000e+00
-4.184903639168841352e-03 5.310740964955865638e-03 -3.842617020066185773e+00 2.070672528922511635e+00 2.000958305211807868e-05 1.381771301361336794e-02 1.381319079793354339e-02 1.000000000000000000e+00
-4.184892257211051889e-03 5.941614682908180969e-03 -7.859482942015830531e+00 1.695054799844580407e+00 2.311658181427494370e-05 1.381843548407944190e-02 1.381316080173364269e-02 1.000000000000000000e+00
-4.184879599051511377e-03 6.572482964800713430e-03 5.328339807798840866e-01 1.625371881534372953e+00 2.657195273967879659e-05 1.381922537729614320e-02 1.381314180581880505e-02 1.000000000000000000e+00
-4.184865664724959390e-03 7.203345233516702389e-03 -3.288688724388924456e+00 1.291813040743049257e+00 3.037568634448950202e-05 1.382008232497770189e-02 1.381313070976799250e-02 1.000000000000000000e+00
-4.184850454269647448e-03 7.834200911966890390e-03 2.509126641294301407e-02 1.286825768065095410e+00 3.452777218890458493e-05 1.382100646241477687e-02 1.381312523855936746e-02 1.000000000000000000e+00
-4.184833967727318201e-03 8.465049423092172939e-03 -2.764672043632270260e-01 1.123990897864904692e+00 3.902819887723869916e-05 1.382199817016623380e-02 1.381312374343297497e-02 1.000000000000000000e+00
-4.184816205143218441e-03 9.095890189866218806e-03 -1.614976789754679842e+00 9.692259412893307058e-01 4.387695405801058388e-05 1.382305792666091090e-02 1.381312503648647778e-02 1.000000000000000000e+00
-4.184797166566098237e-03 9.726722635298126751e-03 -2.452994346252810764e+00 7.617484125513178661e-01 4.907402442403721295e-05 1.382418622807400806e-02 1.381312826368498968e-02 1.000000000000000000e+00
-4.184776852048208325e-03 1.035754618243505364e-02 1.728439222607422998e+00 9.702408923847007927e-01 5.461939571253522207e-05 1.382538354745360340e-02 1.381313281113892566e-02 1.000000000000000000e+00
-4.184755261645293177e-03 1.098836025436485293e-02 -1.829143306696665583e+00 7.675252960786356216e-01 6.051305270522957294e-05 1.382665031605031722e-02 1.381313823732105428e-02 1.000000000000000000e+00
-4.184732395416606611e-03 1.161916427421871671e-02 2.553286864019170821e+00 9.532368692817302369e-01 6.675497922846969161e-05 1.382798691681193064e-02 1.381314422451514895e-02 1.000000000000000000e+00
-4.184708253424895309e-03 1.224995766517380374e-02 -2.277530308763056510e+00 5.876307536602697335e-01 7.334515815335257969e-05 1.382939368426291601e-02 1.381315054416057224e-02 1.000000000000000000e+00
-4.184682835736409229e-03 1.288073985045589016e-02 -4.426337787803928947e-01 6.810664112345833354e-01 8.028357139585347421e-05 1.383087090750455793e-02 1.381315703210985249e-02 1.000000000000000000e+00
-4.184656142420892060e-03 1.351151025334199757e-02 1.300365652953229478e+00 8.156640518099873560e-01 8.757019991696376494e-05 1.383241883453152458e-02 1.381316357091995177e-02 1.000000000000000000e+00
-4.184628173551589031e-03 1.414226829716299684e-02 2.426080524747435518e+00 8.353007392179555568e-01 9.520502372283562019e-05 1.383403767689761824e-02 1.381317007712972236e-02 1.000000000000000000e+00
-4.184598929205242575e-03 1.477301340530631953e-02 3.968002148351115199e-01 6.653984003589418217e-01 1.031880218649351439e-04 1.383572761423704049e-02 1.381317649207845603e-02 1.000000000000000000e+00
-4.184568409462087989e-03 1.540374500121851828e-02 -1.641869814328482668e+00 4.747699564700282315e-01 1.115191724402012790e-04 1.383748879841171543e-02 1.381318277524813502e-02 1.000000000000000000e+00
-4.184536614405861242e-03 1.603446250840791926e-02 -1.494933327264015066e+00 4.744285652365246020e-01 1.201984525912129780e-04 1.383932135719922844e-02 1.381318889941238193e-02 1.000000000000000000e+00
