 ASCII data created Mon, Jan 13, 2020 2:39:54 PM
-4.184945129174576228e-03 1.525416821325762534e-03 5.874555169557293993e+03 4.577007938210815041e+01 8.683816534458343742e-06 1.381502913693079780e-02 1.381387544800017839e-02 1.000000000000000000e+00
-4.184941404960733531e-03 2.156311034977038792e-03 4.727397238950498831e+03 4.114219243068933451e+01 9.700436698576922869e-06 1.381523351512237152e-02 1.381367964327248274e-02 1.000000000000000000e+00
-4.184936404410242484e-03 2.787203275698906229e-03 3.919918869131970951e+03 3.798482641640685387e+01 1.106546585023406292e-05 1.381555319070892560e-02 1.381351826985675359e-02 1.000000000000000000e+00
-4.184930127536825618e-03 3.418092966265001784e-03 2.969941484907230006e+03 3.268613918448141220e+01 1.277890024262729946e-05 1.381597212071414629e-02 1.381339349381640810e-02 1.000000000000000000e+00
-4.184922574357716543e-03 4.048979529460627544e-03 3.278475806113562612e+03 3.433743218293849253e+01 1.484073517266727748e-05 1.381647715518931688e-02 1.381330142741593256e-02 1.000000000000000000e+00
-4.184913744893641735e-03 4.679862388085396195e-03 1.700920152595248737e+03 2.477285307379742818e+01 1.725096498101362326e-05 1.381705926828253640e-02 1.381323592071584047e-02 1.000000000000000000e+00
-4.184903639168841352e-03 5.310740964955865638e-03 1.218526412375504378e+03 2.114585565206600037e+01 2.000958305211807868e-05 1.381771301361336794e-02 1.381319079793354339e-02 1.000000000000000000e+00
-4.184892257211051889e-03 5.941614682908180969e-03 9.189451437485793122e+02 1.807565438846529204e+01 2.311658181427494370e-05 1.381843548407944190e-02 1.381316080173364269e-02 1.000000000000000000e+00
-4.184879599051511377e-03 6.572482964800713430e-03 6.213132766734755705e+02 1.503840263048689074e+01 2.657195273967879659e-05 1.381922537729614320e-02 1.381314180581880505e-02 1.000000000000000000e+00
-4.184865664724959390e-03 7.203345233516702389e-03 5.333108424708040047e+02 1.390995077009470116e+01 3.037568634448950202e-05 1.382008232497770189e-02 1.381313070976799250e-02 1.000000000000000000e+00
-4.184850454269647448e-03 7.834200911966890390e-03 4.310623258085482234e+02 1.248719970490505204e+01 3.452777218890458493e-05 1.382100646241477687e-02 1.381312523855936746e-02 1.000000000000000000e+00
-4.184833967727318201e-03 8.465049423092172939e-03 3.028224888804712123e+02 1.039948326110958376e+01 3.902819887723869916e-05 1.382199817016623380e-02 1.381312374343297497e-02 1.000000000000000000e+00
-4.184816205143218441e-03 9.095890189866218806e-03 2.534521039203860369e+02 9.571727393926234839e+00 4.387695405801058388e-05 1.382305792666091090e-02 1.381312503648647778e-02 1.000000000000000000e+00
-4.184797166566098237e-03 9.726722635298126751e-03 2.051327976232808794e+02 8.596197579637017583e+00 4.907402442403721295e-05 1.382418622807400806e-02 1.381312826368498968e-02 1.000000000000000000e+00
-4.184776852048208325e-03 1.035754618243505364e-02 1.506656030564064963e+02 7.407760146197673201e+00 5.461939571253522207e-05 1.382538354745360340e-02 1.381313281113892566e-02 1.000000000000000000e+00
-4.184755261645293177e-03 1.098836025436485293e-02 1.538336532967058758e+02 7.483353990226939700e+00 6.051305270522957294e-05 1.382665031605031722e-02 1.381313823732105428e-02 1.000000000000000000e+00
-4.184732395416606611e-03 1.161916427421871671e-02 1.250536835765723112e+02 6.694726436506170053e+00 6.675497922846969161e-05 1.382798691681193064e-02 1.381314422451514895e-02 1.000000000000000000e+00
-4.184708253424895309e-03 1.224995766517380374e-02 9.381680343842522518e+01 5.836486939863349654e+00 7.334515815335257969e-05 1.382939368426291601e-02 1.381315054416057224e-02 1.000000000000000000e+00
-4.184682835736409229e-03 1.288073985045589016e-02 7.077375690869722291e+01 5.098942681085442352e+00 8.028357139585347421e-05 1.383087090750455793e-02 1.381315703210985249e-02 1.000000000000000000e+00
-4.184656142420892060e-03 1.351151025334199757e-02 7.210590205611771353e+01 5.084790101840215293e+00 8.757019991696376494e-05 1.383241883453152458e-02 1.381316357091995177e-02 1.000000000000000000e+00
-4.184628173551589031e-03 1.414226829716299684e-02 4.456471622482338546e+01 4.084866717995578433e+00 9.520502372283562019e-05 1.383403767689761824e-02 1.381317007712972236e-02 1.000000000000000000e+00
-4.184598929205242575e-03 1.477301340530631953e-02 3.777533842926595042e+01 3.727918709394260510e+00 1.031880218649351439e-04 1.383572761423704049e-02 1.381317649207845603e-02 1.000000000000000000e+00
-4.184568409462087989e-03 1.540374500121851828e-02 4.678346942557595867e+01 4.145179586349621914e+00 1.115191724402012790e-04 1.383748879841171543e-02 1.381318277524813502e-02 1.000000000000000000e+00
-4.184536614405861242e-03 1.603446250840791926e-02 4.099168732226904410e+01 3.890918378976489844e+00 1.201984525912129780e-04 1.383932135719922844e-02 1.381318889941238193e-02 1.000000000000000000e+00
-4.184503544123791170e-03 1.666516535044728839e-02 4.419370326738579280e+01 4.057034749094731829e+00 1.292258385063635559e-04 1.384122539751180513e-02 1.381319484708539054e-02 1.000000000000000000e+00
-4.184469198706605546e-03 1.729585295097641265e-02 3.230036383510106646e+01 3.478880081513895828e+00 1.386013054200417659e-04 1.384320100817415175e-02 1.381320060791124335e-02 1.000000000000000000e+00
-4.184433578248518935e-03 1.792652473370477673e-02 2.407598457249187618e+01 3.050949442298513059e+00 1.483248276128207484e-04 1.384524826230419323e-02 1.381320617673712642e-02 1.000000000000000000e+00
-4.184396682847244843e-03 1.855718012241415818e-02 2.377889404145448538e+01 3.029972944479352837e+00 1.583963784116536485e-04 1.384736721934543176e-02 1.381321155218657830e-02 1.000000000000000000e+00
-4.184358512603990506e-03 1.918781854096127462e-02 3.551127857364196672e+01 3.649928451851005118e+00 1.688159301900772288e-04 1.384955792679855649e-02 1.381321673560015340e-02 1.000000000000000000e+00
-4.184319067623447352e-03 1.981843941328042744e-02 1.848977560630022055e+01 2.721377870536758614e+00 1.795834543684219611e-04 1.385182042169590816e-02 1.381322173024740647e-02 1.000000000000000000e+00
-4.184278348013811821e-03 2.044904216338609346e-02 2.962770923042824833e+01 3.345459156840229209e+00 1.906989214140297610e-04 1.385415473185756807e-02 1.381322654074008428e-02 1.000000000000000000e+00
-4.184236353886750664e-03 2.107962621537557910e-02 3.633610948225449278e+01 3.727098983747739958e+00 2.021623008414790410e-04 1.385656087696248220e-02 1.381323117259514871e-02 1.000000000000000000e+00
-4.184193085357438245e-03 2.171019099343163283e-02 2.370142892087459785e+01 3.014285540478018888e+00 2.139735612128165678e-04 1.385903886946339425e-02 1.381323563190981103e-02 1.000000000000000000e+00
-4.184148542544533118e-03 2.234073592182510282e-02 1.838323821462790519e+01 2.705602096823874536e+00 2.261326701377973413e-04 1.386158871536982522e-02 1.381323992512049036e-02 1.000000000000000000e+00
-4.184102725570171960e-03 2.297126042491750425e-02 9.440392914955287651e+00 2.030220874363637407e+00 2.386395942741306817e-04 1.386421041491962651e-02 1.381324405882492293e-02 1.000000000000000000e+00
-4.184055634559990383e-03 2.360176392716368046e-02 1.230085767053140877e+01 2.261654481506387260e+00 2.514942993277341499e-04 1.386690396315634621e-02 1.381324803965176991e-02 1.000000000000000000e+00
-4.184007269643104723e-03 2.423224585311445703e-02 1.542609067434300130e+01 2.506162728434506271e+00 2.646967500529954901e-04 1.386966935042683625e-02 1.381325187416608362e-02 1.000000000000000000e+00
-4.183957630952113774e-03 2.486270562741916060e-02 2.101892934217501008e+01 2.853228415794340833e+00 2.782469102530391275e-04 1.387250656281126260e-02 1.381325556880183547e-02 1.000000000000000000e+00
-4.183906718623101387e-03 2.549314267482837015e-02 1.806894083759441116e+01 2.669439148579427545e+00 2.921447427800038317e-04 1.387541558249567528e-02 1.381325912981483384e-02 1.000000000000000000e+00
-4.183854532795640811e-03 2.612355642019643237e-02 1.220679480204198875e+01 2.246132146514247641e+00 3.063902095353235257e-04 1.387839638809567309e-02 1.381326256325101851e-02 1.000000000000000000e+00
-4.183801073612779080e-03 2.675394628848413656e-02 9.263663661306697605e+00 1.989337479259061903e+00 3.209832714700187732e-04 1.388144895493836212e-02 1.381326587492631361e-02 1.000000000000000000e+00
-4.183746341221035274e-03 2.738431170476130633e-02 1.224973355967501298e+01 2.242869127832114451e+00 3.359238885849923865e-04 1.388457325530864130e-02 1.381326907041511946e-02 1.000000000000000000e+00
-4.183690335770434351e-03 2.801465209420942598e-02 9.278843516773658706e+00 1.997277014319895017e+00 3.512120199313350632e-04 1.388776925866491534e-02 1.381327215504522636e-02 1.000000000000000000e+00
-4.183633057414458574e-03 2.864496688212426687e-02 3.484138134891656247e+00 1.416812250119613870e+00 3.668476236106364978e-04 1.389103693182854732e-02 1.381327513389748324e-02 1.000000000000000000e+00
-4.183574506310070058e-03 2.927525549391845824e-02 6.498728635468631332e+00 1.735805668495847831e+00 3.828306567753034326e-04 1.389437623915070960e-02 1.381327801180889589e-02 1.000000000000000000e+00
-4.183514682617710777e-03 2.990551735512414488e-02 9.372643686196834523e+00 2.023085741742948418e+00 3.991610756288863277e-04 1.389778714265970522e-02 1.381328079337821625e-02 1.000000000000000000e+00
-3.872505062515389611e-03 1.525418292601752029e-03 8.495962892010658834e+03 5.448880508863177141e+01 7.581974099372296983e-06 1.381479239502014268e-02 1.381383496421233724e-02 1.000000000000000000e+00
-3.872501616337641929e-03 2.156313114751540715e-03 6.335134993307227887e+03 4.740406765884903706e+01 8.598597205104467175e-06 1.381500828984915698e-02 1.381363145611345412e-02 1.000000000000000000e+00
-3.872496989109841786e-03 2.787205963966208136e-03 5.311013087482539049e+03 4.357196376098357860e+01 9.963630306496303095e-06 1.381534130489051222e-02 1.381346971358116474e-02 1.000000000000000000e+00
-3.872491180844686055e-03 3.418096263017725896e-03 4.007192249901533614e+03 3.782390570600570356e+01 1.167706965672726208e-05 1.381577204416276072e-02 1.381334956804677883e-02 1.000000000000000000e+00
-3.872484191558121618e-03 4.048983434689725110e-03 4.367663354530163815e+03 3.972754429244378827e+01 1.373891055268531745e-05 1.381628596809946798e-02 1.381326459710600398e-02 1.000000000000000000e+00
-3.872476021269332779e-03 4.679866901780148358e-03 1.927913320216601278e+03 2.627449235714284370e+01 1.614914733500281085e-05 1.381687397004384074e-02 1.381320682779551071e-02 1.000000000000000000e+00
-3.872466670000739974e-03 5.310746087103883871e-03 1.314566037398209346e+03 2.171089495282870629e+01 1.890777338809957134e-05 1.381753110247485594e-02 1.381316905119931403e-02 1.000000000000000000e+00
-3.872456137778015374e-03 5.941620413495401001e-03 1.126579503818896455e+03 2.015372530143406848e+01 2.201478114023335789e-05 1.381825508882568096e-02 1.381314554511237427e-02 1.000000000000000000e+00
-3.872444424630065978e-03 6.572489303811412595e-03 7.212295422053543916e+02 1.615159456446222919e+01 2.547016206355767783e-05 1.381904519090248855e-02 1.381313205167854045e-02 1.000000000000000000e+00
-3.872431530589039682e-03 7.203352180933479676e-03 5.313572329213960757e+02 1.378342558017965125e+01 2.927390667418664589e-05 1.381990148095533708e-02 1.381312550704486171e-02 1.000000000000000000e+00
-3.872417455690323543e-03 7.834208467770682055e-03 4.990568342539444302e+02 1.343048539134039387e+01 3.342600453226741904e-05 1.382082441483451635e-02 1.381312374356283290e-02 1.000000000000000000e+00
-3.872402199972552021e-03 8.465057587262238628e-03 2.642676318599063734e+02 9.708179509247923278e+00 3.792644424205973290e-05 1.382181459679734069e-02 1.381312523949472341e-02 1.000000000000000000e+00
-3.872385763477593102e-03 9.095898962380152830e-03 2.533910147247566158e+02 9.521390879656836503e+00 4.277521345202274294e-05 1.382287265703536529e-02 1.381312892946595129e-02 1.000000000000000000e+00
-3.872368146250553499e-03 9.726732016131849415e-03 2.247513620469381124e+02 9.038892794545745346e+00 4.797229885490924504e-05 1.382399919238513387e-02 1.381313406776768331e-02 1.000000000000000000e+00
-3.872349348339783424e-03 1.035755617156282511e-02 1.114598989430189704e+02 6.362555168060924693e+00 5.351768618786710259e-05 1.382519474117862614e-02 1.381314013208674932e-02 1.000000000000000000e+00
-3.872329369796872253e-03 1.098837085175925765e-02 1.748047660717143685e+02 7.915130657978107998e+00 5.941136023254791070e-05 1.382645977585135119e-02 1.381314675642171357e-02 1.000000000000000000e+00
-3.872308210676642885e-03 1.161917547985067377e-02 1.059107190937867102e+02 6.117146458331636616e+00 6.565330481522310062e-05 1.382779470430625310e-02 1.381315368448774242e-02 1.000000000000000000e+00
-3.872285871037162586e-03 1.224996947901257037e-02 9.231236445622897691e+01 5.741817211345510152e+00 7.224350280690714583e-05 1.382919987519899696e-02 1.381316073731962343e-02 1.000000000000000000e+00
-3.872262350939730847e-03 1.288075227246904264e-02 1.023283243593099598e+02 6.075193645926535879e+00 7.918193612348802543e-05 1.383067558461817045e-02 1.381316779066838613e-02 1.000000000000000000e+00
-3.872237650448891091e-03 1.351152328349544338e-02 6.230944853021023278e+01 4.802445699976193971e+00 8.646858572586522951e-05 1.383222208289346111e-02 1.381317475915492220e-02 1.000000000000000000e+00
-3.872211769632412457e-03 1.414228193542099547e-02 4.113600118468634292e+01 3.908324841178764331e+00 9.410343162009471697e-05 1.383383958094173277e-02 1.381318158509994148e-02 1.000000000000000000e+00
-3.872184708561314092e-03 1.477302765163144432e-02 5.261076917515472928e+01 4.383225391951304672e+00 1.020864528575414764e-04 1.383552825591739810e-02 1.381318823060579890e-02 1.000000000000000000e+00
-3.872156467309839992e-03 1.540375985557167725e-02 4.428885625737589038e+01 4.061647422864300694e+00 1.104176275350388222e-04 1.383728825611497439e-02 1.381319467191250913e-02 1.000000000000000000e+00
-3.872127045955472448e-03 1.603447797074837242e-02 5.269751565128650128e+01 4.389824297196074809e+00 1.190969327950557011e-04 1.383911970515892646e-02 1.381320089535405249e-02 1.000000000000000000e+00
